image_id,path,class,width,height,channels,average_R,average_G,average_B
test_normal_ (150).jpg,0_normal\test_normal_ (150).jpg,0_normal,720,576,3,93.04256124614197,67.24506172839506,51.55986930941358
test_normal_ (151).jpg,0_normal\test_normal_ (151).jpg,0_normal,720,576,3,113.71280140817902,76.70228587962963,61.816587094907405
test_normal_ (152).jpg,0_normal\test_normal_ (152).jpg,0_normal,720,576,3,129.88161410108026,81.09879677854939,62.58647521219136
test_normal_ (153).jpg,0_normal\test_normal_ (153).jpg,0_normal,720,576,3,105.01868730709876,73.58600019290124,56.53358410493827
test_normal_ (154).jpg,0_normal\test_normal_ (154).jpg,0_normal,720,576,3,107.89353539737654,72.17443817515432,55.11055893132716
test_normal_ (155).jpg,0_normal\test_normal_ (155).jpg,0_normal,720,576,3,98.40557002314814,71.64783950617284,53.14449025848766
test_normal_ (156).jpg,0_normal\test_normal_ (156).jpg,0_normal,720,576,3,120.44668451003086,77.05485146604939,59.36279899691358
test_normal_ (157).jpg,0_normal\test_normal_ (157).jpg,0_normal,720,576,3,97.2802131558642,67.09186680169753,53.14185233410494
test_normal_ (158).jpg,0_normal\test_normal_ (158).jpg,0_normal,720,576,3,127.29191502700617,78.71411313657407,60.453597608024694
test_normal_ (159).jpg,0_normal\test_normal_ (159).jpg,0_normal,720,576,3,102.43906732253086,76.41867042824074,58.26968074845679
test_normal_ (16).jpg,0_normal\test_normal_ (16).jpg,0_normal,720,576,3,104.02354841820987,71.4031780478395,57.61018518518519
test_normal_ (160).jpg,0_normal\test_normal_ (160).jpg,0_normal,720,576,3,130.39854841820988,83.88895881558642,62.926181520061725
test_normal_ (161).jpg,0_normal\test_normal_ (161).jpg,0_normal,720,576,3,118.91719714506173,82.25635127314816,61.73150800540123
test_normal_ (162).jpg,0_normal\test_normal_ (162).jpg,0_normal,720,576,3,96.75973668981482,67.46934558256173,53.39553915895062
test_normal_ (163).jpg,0_normal\test_normal_ (163).jpg,0_normal,720,576,3,110.17144579475308,80.76531153549382,60.67475887345679
test_normal_ (164).jpg,0_normal\test_normal_ (164).jpg,0_normal,720,576,3,99.70654417438271,74.30602816358025,57.58272087191358
test_normal_ (165).jpg,0_normal\test_normal_ (165).jpg,0_normal,720,576,3,117.36809172453704,72.80763888888889,55.77648775077161
test_normal_ (166).jpg,0_normal\test_normal_ (166).jpg,0_normal,720,576,3,97.56208767361112,68.81193576388888,54.58426649305556
test_normal_ (167).jpg,0_normal\test_normal_ (167).jpg,0_normal,720,576,3,100.26541521990741,68.85347463348765,52.78282696759259
test_normal_ (168).jpg,0_normal\test_normal_ (168).jpg,0_normal,720,576,3,120.28278356481482,77.66132330246914,59.79698832947531
test_normal_ (169).jpg,0_normal\test_normal_ (169).jpg,0_normal,720,576,3,83.35177228009259,73.02760416666666,61.11191165123457
test_normal_ (17).jpg,0_normal\test_normal_ (17).jpg,0_normal,720,576,3,133.03931327160493,84.0061824845679,64.59207899305555
test_normal_ (170).jpg,0_normal\test_normal_ (170).jpg,0_normal,720,576,3,115.79788049768518,76.49711853780865,58.488319830246915
test_normal_ (171).jpg,0_normal\test_normal_ (171).jpg,0_normal,720,576,3,95.52489390432099,64.24916329089505,50.79356915509259
test_normal_ (172).jpg,0_normal\test_normal_ (172).jpg,0_normal,720,576,3,116.61699701003086,79.63530574845679,61.40395688657407
test_normal_ (173).jpg,0_normal\test_normal_ (173).jpg,0_normal,720,576,3,106.01381172839505,71.45680459104938,55.38909866898148
test_normal_ (174).jpg,0_normal\test_normal_ (174).jpg,0_normal,720,576,3,102.36078800154321,74.5169319058642,55.41630738811728
test_normal_ (175).jpg,0_normal\test_normal_ (175).jpg,0_normal,720,576,3,80.61643036265433,53.75589313271605,42.27667582947531
test_normal_ (176).jpg,0_normal\test_normal_ (176).jpg,0_normal,720,576,3,126.83707320601852,82.35117428626543,62.088811728395065
test_normal_ (177).jpg,0_normal\test_normal_ (177).jpg,0_normal,720,576,3,126.08103057484568,77.95611738040124,59.24474826388889
test_normal_ (178).jpg,0_normal\test_normal_ (178).jpg,0_normal,720,576,3,128.058487654321,84.74933449074074,64.83716724537037
test_normal_ (179).jpg,0_normal\test_normal_ (179).jpg,0_normal,720,576,3,114.71960117669754,75.70051601080247,57.949780574845676
test_normal_ (18).jpg,0_normal\test_normal_ (18).jpg,0_normal,720,576,3,125.62448640046296,77.62554735725308,59.24573447145062
test_normal_ (180).jpg,0_normal\test_normal_ (180).jpg,0_normal,720,576,3,102.1325352044753,76.26713927469136,57.50908564814815
test_normal_ (181).jpg,0_normal\test_normal_ (181).jpg,0_normal,720,576,3,125.502237654321,82.03965084876543,62.104224537037034
test_normal_ (182).jpg,0_normal\test_normal_ (182).jpg,0_normal,720,576,3,93.1834587191358,61.78459201388889,46.79342447916667
test_normal_ (183).jpg,0_normal\test_normal_ (183).jpg,0_normal,720,576,3,114.55142505787038,74.75855034722223,59.49775511188272
test_normal_ (184).jpg,0_normal\test_normal_ (184).jpg,0_normal,720,576,3,106.76987123842592,82.85265962577161,69.1996841242284
test_normal_ (185).jpg,0_normal\test_normal_ (185).jpg,0_normal,720,576,3,124.15802710262345,81.5438994984568,62.10200135030864
test_normal_ (186).jpg,0_normal\test_normal_ (186).jpg,0_normal,720,576,3,88.60733748070987,59.77605613425926,45.91449652777778
test_normal_ (187).jpg,0_normal\test_normal_ (187).jpg,0_normal,720,576,3,116.10501302083334,76.25421489197531,60.98975453317901
test_normal_ (188).jpg,0_normal\test_normal_ (188).jpg,0_normal,720,576,3,97.87875675154321,68.97061873070987,52.81638213734568
test_normal_ (189).jpg,0_normal\test_normal_ (189).jpg,0_normal,720,576,3,105.38941213348765,70.8803481867284,56.78275462962963
test_normal_ (19).jpg,0_normal\test_normal_ (19).jpg,0_normal,720,576,3,117.50812355324074,81.54153163580247,61.00451147762346
test_normal_ (190).jpg,0_normal\test_normal_ (190).jpg,0_normal,720,576,3,123.18199025848766,80.74530767746914,61.382074652777774
test_normal_ (191).jpg,0_normal\test_normal_ (191).jpg,0_normal,720,576,3,94.69629870756172,64.21181520061728,50.46076147762346
test_normal_ (192).jpg,0_normal\test_normal_ (192).jpg,0_normal,720,576,3,113.20481288580247,72.98476321373457,55.86907793209877
test_normal_ (193).jpg,0_normal\test_normal_ (193).jpg,0_normal,720,576,3,113.10859133873457,74.69071903935185,59.35146363811728
test_normal_ (194).jpg,0_normal\test_normal_ (194).jpg,0_normal,720,576,3,122.95711323302469,74.97226080246914,57.197012442129626
test_normal_ (195).jpg,0_normal\test_normal_ (195).jpg,0_normal,720,576,3,120.74173900462964,74.7169994212963,57.11085310570988
test_normal_ (196).jpg,0_normal\test_normal_ (196).jpg,0_normal,720,576,3,107.75577015817902,74.90213638117284,57.29805652006173
test_normal_ (197).jpg,0_normal\test_normal_ (197).jpg,0_normal,720,576,3,102.15628616898148,65.02216435185186,51.03397472993827
test_normal_ (198).jpg,0_normal\test_normal_ (198).jpg,0_normal,720,576,3,103.73916618441358,73.30927613811728,56.05142505787037
test_normal_ (199).jpg,0_normal\test_normal_ (199).jpg,0_normal,720,576,3,118.76563464506172,72.75821035879629,55.74577305169753
test_normal_ (2).jpg,0_normal\test_normal_ (2).jpg,0_normal,720,576,3,91.25166136188271,61.659765625,48.142652874228396
test_normal_ (20).jpg,0_normal\test_normal_ (20).jpg,0_normal,720,576,3,113.28786651234567,73.9736255787037,57.00476224922839
test_normal_ (200).jpg,0_normal\test_normal_ (200).jpg,0_normal,720,576,3,94.41032021604939,67.83517795138889,52.21108940972222
test_normal_ (21).jpg,0_normal\test_normal_ (21).jpg,0_normal,720,576,3,116.85041232638889,84.56647858796296,63.24252025462963
test_normal_ (22).jpg,0_normal\test_normal_ (22).jpg,0_normal,720,576,3,121.02810329861111,79.46012731481481,60.435691550925924
test_normal_ (23).jpg,0_normal\test_normal_ (23).jpg,0_normal,720,576,3,104.42091531635802,68.49828317901235,54.74970582561728
test_normal_ (24).jpg,0_normal\test_normal_ (24).jpg,0_normal,720,576,3,108.86845823688272,70.64968171296296,56.212890625
test_normal_ (25).jpg,0_normal\test_normal_ (25).jpg,0_normal,720,576,3,115.77940055941357,76.77505063657408,58.830497685185186
test_normal_ (26).jpg,0_normal\test_normal_ (26).jpg,0_normal,720,576,3,116.76247588734567,77.86916232638889,62.58104021990741
test_normal_ (27).jpg,0_normal\test_normal_ (27).jpg,0_normal,720,576,3,79.61451340663581,53.249397183641975,41.83400125385803
test_normal_ (28).jpg,0_normal\test_normal_ (28).jpg,0_normal,720,576,3,117.59014515817901,77.93072675540124,59.40039544753086
test_normal_ (29).jpg,0_normal\test_normal_ (29).jpg,0_normal,720,576,3,128.3099609375,84.45021219135802,64.31270736882716
test_normal_ (3).jpg,0_normal\test_normal_ (3).jpg,0_normal,720,576,3,104.68956886574074,74.12783082561728,54.577734375
test_normal_ (30).jpg,0_normal\test_normal_ (30).jpg,0_normal,720,576,3,118.52650704089505,82.0141902970679,61.50199893904321
test_normal_ (31).jpg,0_normal\test_normal_ (31).jpg,0_normal,720,576,3,128.33853202160495,82.22867717978394,62.1486328125
test_normal_ (32).jpg,0_normal\test_normal_ (32).jpg,0_normal,720,576,3,119.19033082561728,77.81207561728395,61.17819010416667
test_normal_ (33).jpg,0_normal\test_normal_ (33).jpg,0_normal,720,576,3,95.81358265817902,65.11574797453704,51.259208622685186
test_normal_ (34).jpg,0_normal\test_normal_ (34).jpg,0_normal,720,576,3,118.88472945601852,86.90332995756172,65.4317684220679
test_normal_ (35).jpg,0_normal\test_normal_ (35).jpg,0_normal,720,576,3,130.72515432098766,83.4834056712963,62.77055121527778
test_normal_ (36).jpg,0_normal\test_normal_ (36).jpg,0_normal,720,576,3,93.56829668209876,63.06132089120371,49.87753423996914
test_normal_ (37).jpg,0_normal\test_normal_ (37).jpg,0_normal,720,576,3,96.57822386188272,70.5980396412037,51.9735652970679
test_normal_ (38).jpg,0_normal\test_normal_ (38).jpg,0_normal,720,576,3,122.96769386574074,80.20816454475309,61.384919945987654
test_normal_ (39).jpg,0_normal\test_normal_ (39).jpg,0_normal,720,576,3,113.46648341049382,76.10417390046297,58.28478009259259
test_normal_ (4).jpg,0_normal\test_normal_ (4).jpg,0_normal,720,576,3,123.77798755787038,81.03501157407408,61.7862750771605
test_normal_ (40).jpg,0_normal\test_normal_ (40).jpg,0_normal,720,576,3,114.35827305169754,76.27972608024692,58.211328125
test_normal_ (41).jpg,0_normal\test_normal_ (41).jpg,0_normal,720,576,3,105.61488474151234,66.69080102237655,51.27586082175926
test_normal_ (42).jpg,0_normal\test_normal_ (42).jpg,0_normal,720,576,3,129.78518277391976,83.2622227044753,62.691820987654324
test_normal_ (43).jpg,0_normal\test_normal_ (43).jpg,0_normal,720,576,3,115.4260440779321,75.72821903935186,59.6930965470679
test_normal_ (44).jpg,0_normal\test_normal_ (44).jpg,0_normal,720,576,3,121.03729986496914,81.26946614583333,63.68937114197531
test_normal_ (45).jpg,0_normal\test_normal_ (45).jpg,0_normal,720,576,3,128.3031105324074,83.77352189429013,63.685669849537035
test_normal_ (46).jpg,0_normal\test_normal_ (46).jpg,0_normal,720,576,3,114.57642988040124,79.30812355324075,60.71488956404321
test_normal_ (47).jpg,0_normal\test_normal_ (47).jpg,0_normal,720,576,3,100.09094328703704,74.42916425540123,56.08230613425926
test_normal_ (48).jpg,0_normal\test_normal_ (48).jpg,0_normal,720,576,3,102.85064380787037,77.26548514660495,58.450730613425925
test_normal_ (49).jpg,0_normal\test_normal_ (49).jpg,0_normal,720,576,3,110.4012249228395,76.0080005787037,58.07384741512346
test_normal_ (5).jpg,0_normal\test_normal_ (5).jpg,0_normal,720,576,3,120.49101803626543,76.52465760030864,59.2274040316358
test_normal_ (50).jpg,0_normal\test_normal_ (50).jpg,0_normal,720,576,3,111.89027536651234,77.56434220679013,59.44194637345679
test_normal_ (51).jpg,0_normal\test_normal_ (51).jpg,0_normal,720,576,3,105.136026716821,76.67874469521605,59.115159625771604
test_normal_ (52).jpg,0_normal\test_normal_ (52).jpg,0_normal,720,576,3,104.61426745756172,73.6057918595679,56.49371141975308
test_normal_ (53).jpg,0_normal\test_normal_ (53).jpg,0_normal,720,576,3,114.22089602623457,80.28415798611111,59.99494598765432
test_normal_ (54).jpg,0_normal\test_normal_ (54).jpg,0_normal,720,576,3,94.06735628858024,63.81945650077161,50.04475308641975
test_normal_ (55).jpg,0_normal\test_normal_ (55).jpg,0_normal,720,576,3,105.68743007330247,72.98522617669754,57.60659722222222
test_normal_ (56).jpg,0_normal\test_normal_ (56).jpg,0_normal,720,576,3,111.7248866705247,78.95018325617283,59.11308834876543
test_normal_ (57).jpg,0_normal\test_normal_ (57).jpg,0_normal,720,576,3,102.80434510030864,72.31258921682098,54.82962480709877
test_normal_ (58).jpg,0_normal\test_normal_ (58).jpg,0_normal,720,576,3,125.4546875,76.01787229938272,57.69608410493827
test_normal_ (59).jpg,0_normal\test_normal_ (59).jpg,0_normal,720,576,3,113.8841121720679,74.83375048225308,57.35013744212963
test_normal_ (6).jpg,0_normal\test_normal_ (6).jpg,0_normal,720,576,3,108.20648630401234,80.79184510030865,60.668195408950616
test_normal_ (60).jpg,0_normal\test_normal_ (60).jpg,0_normal,720,576,3,96.31481481481481,65.74807098765432,51.910816936728395
test_normal_ (61).jpg,0_normal\test_normal_ (61).jpg,0_normal,720,576,3,102.94862316743827,72.03448350694444,54.86061197916667
test_normal_ (62).jpg,0_normal\test_normal_ (62).jpg,0_normal,720,576,3,104.17567515432098,71.48015528549382,55.5775462962963
test_normal_ (63).jpg,0_normal\test_normal_ (63).jpg,0_normal,720,576,3,113.24703655478395,74.46857156635802,58.539226466049385
test_normal_ (64).jpg,0_normal\test_normal_ (64).jpg,0_normal,720,576,3,126.01978202160494,82.17058497299382,62.41118586033951
test_normal_ (65).jpg,0_normal\test_normal_ (65).jpg,0_normal,720,576,3,108.06722366898148,71.67640576774691,54.954694733796295
test_normal_ (66).jpg,0_normal\test_normal_ (66).jpg,0_normal,720,576,3,123.384073591821,75.77302035108025,57.77434172453704
test_normal_ (67).jpg,0_normal\test_normal_ (67).jpg,0_normal,720,576,3,120.17227044753086,79.90339265046296,60.582002314814815
test_normal_ (68).jpg,0_normal\test_normal_ (68).jpg,0_normal,720,576,3,122.32708333333333,79.14219955632716,60.867566068672836
test_normal_ (69).jpg,0_normal\test_normal_ (69).jpg,0_normal,720,576,3,111.11544415509259,75.67711950231481,57.81589023919753
test_normal_ (7).jpg,0_normal\test_normal_ (7).jpg,0_normal,720,576,3,119.79321952160494,79.26158613040124,60.91136188271605
test_normal_ (70).jpg,0_normal\test_normal_ (70).jpg,0_normal,720,576,3,124.92978395061728,82.51000434027777,63.57627555941358
test_normal_ (71).jpg,0_normal\test_normal_ (71).jpg,0_normal,720,576,3,115.09033564814816,83.31329089506173,62.25029658564815
test_normal_ (72).jpg,0_normal\test_normal_ (72).jpg,0_normal,720,576,3,107.12208719135802,76.0637466242284,58.108625096450616
test_normal_ (73).jpg,0_normal\test_normal_ (73).jpg,0_normal,720,576,3,117.26564429012346,75.26451099537037,57.83098476080247
test_normal_ (74).jpg,0_normal\test_normal_ (74).jpg,0_normal,720,576,3,110.89664592978394,70.73720582561728,53.87489631558642
test_normal_ (75).jpg,0_normal\test_normal_ (75).jpg,0_normal,720,576,3,79.25384355709876,52.98761332947531,41.756980613425924
test_normal_ (76).jpg,0_normal\test_normal_ (76).jpg,0_normal,720,576,3,118.09788532021605,76.17032937885803,60.007527970679014
test_normal_ (77).jpg,0_normal\test_normal_ (77).jpg,0_normal,720,576,3,129.28817997685186,79.15016155478395,60.376798804012346
test_normal_ (78).jpg,0_normal\test_normal_ (78).jpg,0_normal,720,576,3,112.17198591820987,83.01299913194444,63.421730324074076
test_normal_ (79).jpg,0_normal\test_normal_ (79).jpg,0_normal,720,576,3,121.0983169367284,80.3680965470679,60.96195023148148
test_normal_ (8).jpg,0_normal\test_normal_ (8).jpg,0_normal,720,576,3,126.2173008294753,83.59687017746914,63.32599826388889
test_normal_ (80).jpg,0_normal\test_normal_ (80).jpg,0_normal,720,576,3,100.17772472993828,70.47331452546297,53.11024787808642
test_normal_ (81).jpg,0_normal\test_normal_ (81).jpg,0_normal,720,576,3,129.11539592978394,82.45671778549382,62.987647087191355
test_normal_ (82).jpg,0_normal\test_normal_ (82).jpg,0_normal,720,576,3,114.11526572145061,83.45198929398148,63.06579619984568
test_normal_ (83).jpg,0_normal\test_normal_ (83).jpg,0_normal,720,576,3,107.67515673225309,78.21514998070988,58.67688319830247
test_normal_ (84).jpg,0_normal\test_normal_ (84).jpg,0_normal,720,576,3,78.32967062114197,52.21347897376543,40.874819155092595
test_normal_ (85).jpg,0_normal\test_normal_ (85).jpg,0_normal,720,576,3,99.14798177083334,68.82320360725309,54.44756703317901
test_normal_ (86).jpg,0_normal\test_normal_ (86).jpg,0_normal,720,576,3,107.07008584104938,73.71770833333333,58.14962143132716
test_normal_ (87).jpg,0_normal\test_normal_ (87).jpg,0_normal,720,576,3,99.11266396604938,74.07889178240741,55.97048852237654
test_normal_ (88).jpg,0_normal\test_normal_ (88).jpg,0_normal,720,576,3,91.64522569444445,66.8167365933642,51.22475887345679
test_normal_ (89).jpg,0_normal\test_normal_ (89).jpg,0_normal,720,576,3,90.43477044753087,60.480649594907405,47.59402488425926
test_normal_ (9).jpg,0_normal\test_normal_ (9).jpg,0_normal,720,576,3,119.08340084876544,83.62787422839506,62.74704619984568
test_normal_ (90).jpg,0_normal\test_normal_ (90).jpg,0_normal,720,576,3,121.52445023148148,77.91928047839507,60.089720775462965
test_normal_ (91).jpg,0_normal\test_normal_ (91).jpg,0_normal,720,576,3,125.45789207175926,81.83267988040123,62.65422453703704
test_normal_ (92).jpg,0_normal\test_normal_ (92).jpg,0_normal,720,576,3,118.15130208333333,77.34510513117284,60.41426745756173
test_normal_ (93).jpg,0_normal\test_normal_ (93).jpg,0_normal,720,576,3,130.55615596064814,83.25022183641975,63.627133969907405
test_normal_ (94).jpg,0_normal\test_normal_ (94).jpg,0_normal,720,576,3,86.47184124228394,57.92764274691358,44.032014371141976
test_normal_ (95).jpg,0_normal\test_normal_ (95).jpg,0_normal,720,576,3,93.37238377700618,67.86371768904321,52.20443431712963
test_normal_ (96).jpg,0_normal\test_normal_ (96).jpg,0_normal,720,576,3,120.68096547067901,79.64035252700617,60.19296875
test_normal_ (97).jpg,0_normal\test_normal_ (97).jpg,0_normal,720,576,3,122.94783468364197,74.97425491898149,57.40496238425926
test_normal_ (98).jpg,0_normal\test_normal_ (98).jpg,0_normal,720,576,3,109.5574749228395,70.85966194058642,56.13460889274691
test_normal_ (99).jpg,0_normal\test_normal_ (99).jpg,0_normal,720,576,3,113.25071614583334,80.70418595679013,60.355717110339505
val_normal_ (401).jpg,0_normal\val_normal_ (401).jpg,0_normal,720,576,3,108.51550443672839,76.47116367669753,58.520765817901236
val_normal_ (402).jpg,0_normal\val_normal_ (402).jpg,0_normal,720,576,3,108.36714650848765,70.40549527391975,56.08909625771605
val_normal_ (403).jpg,0_normal\val_normal_ (403).jpg,0_normal,720,576,3,125.10163724922839,82.98123553240741,62.84699797453704
val_normal_ (404).jpg,0_normal\val_normal_ (404).jpg,0_normal,720,576,3,87.71221064814814,58.53331886574074,46.501538387345676
val_normal_ (405).jpg,0_normal\val_normal_ (405).jpg,0_normal,720,576,3,113.23348765432098,77.72534722222223,59.23791956018518
val_normal_ (406).jpg,0_normal\val_normal_ (406).jpg,0_normal,720,576,3,78.11075665509259,51.84649643132716,40.78082320601852
val_normal_ (407).jpg,0_normal\val_normal_ (407).jpg,0_normal,720,576,3,121.88208429783951,79.64072868441357,60.50004581404321
val_normal_ (408).jpg,0_normal\val_normal_ (408).jpg,0_normal,720,576,3,100.62099006558643,70.61842930169753,53.31782166280864
val_normal_ (409).jpg,0_normal\val_normal_ (409).jpg,0_normal,720,576,3,122.61694155092593,82.24342447916666,63.46723572530864
val_normal_ (410).jpg,0_normal\val_normal_ (410).jpg,0_normal,720,576,3,99.46040461033951,67.65588589891975,53.564863040123456
val_normal_ (411).jpg,0_normal\val_normal_ (411).jpg,0_normal,720,576,3,117.28197096836419,73.89816502700617,56.676039255401236
