image_id,path,class,width,height,channels,average_R,average_G,average_B,processing_method
RAYLEIGH_train_normal_ (11).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (11).jpg,0_normal_Rayleigh,633,531,3,118.83583093093897,122.74103527577702,116.91104149373889,Rayleigh
RAYLEIGH_train_normal_ (110).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (110).jpg,0_normal_Rayleigh,633,532,3,125.90770765777002,109.87501039328178,109.40032545819525,Rayleigh
RAYLEIGH_train_normal_ (111).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (111).jpg,0_normal_Rayleigh,633,532,3,121.92362422644288,114.1849499340769,112.20253833636224,Rayleigh
RAYLEIGH_train_normal_ (112).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (112).jpg,0_normal_Rayleigh,633,532,3,118.277099739871,101.06038793666632,98.33839634631603,Rayleigh
RAYLEIGH_train_normal_ (113).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (113).jpg,0_normal_Rayleigh,633,532,3,134.02692453883523,107.60589269381985,106.84763448906627,Rayleigh
RAYLEIGH_train_normal_ (114).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (114).jpg,0_normal_Rayleigh,633,532,3,125.75044245685304,103.7726098421409,101.34530045492879,Rayleigh
RAYLEIGH_train_normal_ (115).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (115).jpg,0_normal_Rayleigh,633,530,3,119.53792363408745,106.99025902411398,102.28254195356047,Rayleigh
RAYLEIGH_train_normal_ (116).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (116).jpg,0_normal_Rayleigh,633,532,3,111.61040040860445,113.4747977764316,113.42037855301761,Rayleigh
RAYLEIGH_train_normal_ (117).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (117).jpg,0_normal_Rayleigh,633,531,3,125.33499641500283,109.04255882519197,107.78759263721912,Rayleigh
RAYLEIGH_train_normal_ (118).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (118).jpg,0_normal_Rayleigh,633,532,3,131.04557602537147,110.14077254748246,105.71050255971683,Rayleigh
RAYLEIGH_train_normal_ (119).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (119).jpg,0_normal_Rayleigh,633,532,3,119.28253691099788,97.2357849600304,95.94017627005903,Rayleigh
RAYLEIGH_train_normal_ (12).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (12).jpg,0_normal_Rayleigh,633,532,3,128.94622219054745,118.809678223996,116.74969711007377,Rayleigh
RAYLEIGH_train_normal_ (120).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (120).jpg,0_normal_Rayleigh,633,531,3,134.16883997822225,95.56810155806059,95.03782543890183,Rayleigh
RAYLEIGH_train_normal_ (121).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (121).jpg,0_normal_Rayleigh,633,532,3,128.02475085818813,117.63700424045896,113.455985936405,Rayleigh
RAYLEIGH_train_normal_ (122).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (122).jpg,0_normal_Rayleigh,633,531,3,123.2908726864868,124.5419831430756,116.90777780752879,Rayleigh
RAYLEIGH_train_normal_ (123).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (123).jpg,0_normal_Rayleigh,633,532,3,127.31112140540925,116.7028827994156,113.37268229816247,Rayleigh
RAYLEIGH_train_normal_ (124).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (124).jpg,0_normal_Rayleigh,633,531,3,130.10272132522917,97.27040398901593,95.44656866682732,Rayleigh
RAYLEIGH_train_normal_ (125).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (125).jpg,0_normal_Rayleigh,633,532,3,115.22129078620722,98.17485360320232,97.22264191283897,Rayleigh
RAYLEIGH_train_normal_ (126).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (126).jpg,0_normal_Rayleigh,633,532,3,112.86489327584364,109.28374847070282,108.3005737091544,Rayleigh
RAYLEIGH_train_normal_ (127).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (127).jpg,0_normal_Rayleigh,633,532,3,124.1337437194883,119.88120181971516,118.75577272565299,Rayleigh
RAYLEIGH_train_normal_ (128).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (128).jpg,0_normal_Rayleigh,633,531,3,114.65789606780851,91.83331102007301,89.98549043058642,Rayleigh
RAYLEIGH_train_normal_ (129).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (129).jpg,0_normal_Rayleigh,633,532,3,113.79365178348715,113.23250662200525,113.37088574516861,Rayleigh
RAYLEIGH_train_normal_ (13).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (13).jpg,0_normal_Rayleigh,609,531,3,127.25568759876182,121.49246549714113,121.12258990225092,Rayleigh
RAYLEIGH_train_normal_ (130).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (130).jpg,0_normal_Rayleigh,633,532,3,128.2967460119493,116.1326004584922,113.95783297105322,Rayleigh
RAYLEIGH_train_normal_ (131).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (131).jpg,0_normal_Rayleigh,633,532,3,114.45063191153238,114.98858520709356,113.92378161042417,Rayleigh
RAYLEIGH_train_normal_ (132).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (132).jpg,0_normal_Rayleigh,633,531,3,115.13898186080691,113.01758284913558,111.94047714675878,Rayleigh
RAYLEIGH_train_normal_ (133).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (133).jpg,0_normal_Rayleigh,633,531,3,128.03271421473687,94.8045388146601,94.73234500465604,Rayleigh
RAYLEIGH_train_normal_ (134).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (134).jpg,0_normal_Rayleigh,633,531,3,126.23540192132047,115.9487687542953,111.18521493619895,Rayleigh
RAYLEIGH_train_normal_ (135).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (135).jpg,0_normal_Rayleigh,633,532,3,118.15743743244367,97.62943793132119,97.82204919882645,Rayleigh
RAYLEIGH_train_normal_ (136).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (136).jpg,0_normal_Rayleigh,633,531,3,132.39230579281988,88.88073413601569,87.36400365342449,Rayleigh
RAYLEIGH_train_normal_ (137).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (137).jpg,0_normal_Rayleigh,633,532,3,116.97997956977753,113.55517941773866,109.46460939077552,Rayleigh
RAYLEIGH_train_normal_ (138).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (138).jpg,0_normal_Rayleigh,633,531,3,112.21953868078054,105.41682955346704,104.52335900845821,Rayleigh
RAYLEIGH_train_normal_ (139).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (139).jpg,0_normal_Rayleigh,623,531,3,118.40453972485966,103.9145861861535,105.35887948780731,Rayleigh
RAYLEIGH_train_normal_ (14).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (14).jpg,0_normal_Rayleigh,633,532,3,127.04271935763579,124.36831711981375,123.82984119065436,Rayleigh
RAYLEIGH_train_normal_ (140).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (140).jpg,0_normal_Rayleigh,633,532,3,130.79152561498532,117.57607585313995,111.3224263264797,Rayleigh
RAYLEIGH_train_normal_ (141).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (141).jpg,0_normal_Rayleigh,633,532,3,119.16832662224282,100.16445141289242,98.80025894119184,Rayleigh
RAYLEIGH_train_normal_ (142).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (142).jpg,0_normal_Rayleigh,633,531,3,115.02423220071223,92.37878693216472,90.08238055711749,Rayleigh
RAYLEIGH_train_normal_ (143).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (143).jpg,0_normal_Rayleigh,633,531,3,118.06494348794935,116.79285856665565,114.96305519110564,Rayleigh
RAYLEIGH_train_normal_ (144).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (144).jpg,0_normal_Rayleigh,633,532,3,120.57933637411064,97.00750394944708,94.7840602691563,Rayleigh
RAYLEIGH_train_normal_ (145).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (145).jpg,0_normal_Rayleigh,633,532,3,115.02571594863937,109.27590896672962,109.67376973238784,Rayleigh
RAYLEIGH_train_normal_ (146).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (146).jpg,0_normal_Rayleigh,633,532,3,112.64979688557888,111.69001294705959,111.40976552756298,Rayleigh
RAYLEIGH_train_normal_ (147).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (147).jpg,0_normal_Rayleigh,633,532,3,112.31953105512596,107.62246849350865,107.79842378457994,Rayleigh
RAYLEIGH_train_normal_ (148).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (148).jpg,0_normal_Rayleigh,633,531,3,107.17662879362614,110.73121446613294,110.52869931542918,Rayleigh
RAYLEIGH_train_normal_ (149).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (149).jpg,0_normal_Rayleigh,633,532,3,128.29130290180427,107.52565655845775,103.23615020964733,Rayleigh
RAYLEIGH_train_normal_ (15).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (15).jpg,0_normal_Rayleigh,632,531,3,121.12306312426995,98.53882094924789,99.15045650671053,Rayleigh
RAYLEIGH_train_normal_ (150).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (150).jpg,0_normal_Rayleigh,633,531,3,116.00445075165936,95.88558652636088,95.28597864472232,Rayleigh
RAYLEIGH_train_normal_ (151).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (151).jpg,0_normal_Rayleigh,633,531,3,118.19711534170527,105.38850361326062,105.55543060129774,Rayleigh
RAYLEIGH_train_normal_ (152).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (152).jpg,0_normal_Rayleigh,633,532,3,113.95616410694984,110.42175937474016,109.59904797538871,Rayleigh
RAYLEIGH_train_normal_ (153).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (153).jpg,0_normal_Rayleigh,633,532,3,133.90865790067585,117.23761714713324,111.90422739312737,Rayleigh
RAYLEIGH_train_normal_ (154).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (154).jpg,0_normal_Rayleigh,633,532,3,136.4197490170925,107.80365309007115,106.65634762261104,Rayleigh
RAYLEIGH_train_normal_ (155).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (155).jpg,0_normal_Rayleigh,633,531,3,112.62318853514934,106.62092448300176,105.80497317946109,Rayleigh
RAYLEIGH_train_normal_ (156).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (156).jpg,0_normal_Rayleigh,633,532,3,105.70535343097079,96.17000439487344,94.44384361377377,Rayleigh
RAYLEIGH_train_normal_ (157).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (157).jpg,0_normal_Rayleigh,633,532,3,124.2836593854304,117.77756298328761,116.59237548848424,Rayleigh
RAYLEIGH_train_normal_ (158).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (158).jpg,0_normal_Rayleigh,633,532,3,123.36525555595149,98.94595196522111,97.32161268099158,Rayleigh
RAYLEIGH_train_normal_ (159).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (159).jpg,0_normal_Rayleigh,633,531,3,110.4035338254151,98.31271290569227,98.57552146089378,Rayleigh
RAYLEIGH_train_normal_ (16).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (16).jpg,0_normal_Rayleigh,633,531,3,122.3199245514291,118.72818878803295,111.94491599801263,Rayleigh
RAYLEIGH_train_normal_ (160).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (160).jpg,0_normal_Rayleigh,633,532,3,103.01404280844291,98.58487747805533,98.8419953913219,Rayleigh
RAYLEIGH_train_normal_ (161).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (161).jpg,0_normal_Rayleigh,633,531,3,120.1540120729614,118.38156270174906,116.91089571377145,Rayleigh
RAYLEIGH_train_normal_ (162).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (162).jpg,0_normal_Rayleigh,633,532,3,115.11573067740441,96.22258252265735,94.61101806649324,Rayleigh
RAYLEIGH_train_normal_ (163).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (163).jpg,0_normal_Rayleigh,633,531,3,122.32189406854039,101.15664503767965,102.13780074556041,Rayleigh
RAYLEIGH_train_normal_ (164).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (164).jpg,0_normal_Rayleigh,633,532,3,121.5618400266068,117.18778581524903,115.5687857083467,Rayleigh
RAYLEIGH_train_normal_ (165).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (165).jpg,0_normal_Rayleigh,633,531,3,139.3986933354754,109.01658619017444,105.13979703858409,Rayleigh
RAYLEIGH_train_normal_ (166).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (166).jpg,0_normal_Rayleigh,633,531,3,113.76715369076202,113.74737521681051,112.40363200376053,Rayleigh
RAYLEIGH_train_normal_ (167).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (167).jpg,0_normal_Rayleigh,633,531,3,118.48942500215695,123.17893152209162,116.98077191980316,Rayleigh
RAYLEIGH_train_normal_ (168).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (168).jpg,0_normal_Rayleigh,633,531,3,118.43353772279791,113.32390226196958,108.43358234931856,Rayleigh
RAYLEIGH_train_normal_ (169).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (169).jpg,0_normal_Rayleigh,633,531,3,113.76890007527007,100.45946275619342,100.01371819244741,Rayleigh
RAYLEIGH_train_normal_ (17).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (17).jpg,0_normal_Rayleigh,633,532,3,134.49890722065828,123.82343299005808,121.08046478756133,Rayleigh
RAYLEIGH_train_normal_ (170).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (170).jpg,0_normal_Rayleigh,633,532,3,119.14970186128829,108.99955160412881,106.29419520364894,Rayleigh
RAYLEIGH_train_normal_ (171).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (171).jpg,0_normal_Rayleigh,633,532,3,140.42670360735963,112.09000285072872,109.1074754421599,Rayleigh
RAYLEIGH_train_normal_ (172).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (172).jpg,0_normal_Rayleigh,633,532,3,109.95914252455783,99.89890900236372,98.68906864317191,Rayleigh
RAYLEIGH_train_normal_ (173).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (173).jpg,0_normal_Rayleigh,633,531,3,107.61094599298471,110.71541370272192,110.6942280058193,Rayleigh
RAYLEIGH_train_normal_ (174).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (174).jpg,0_normal_Rayleigh,633,532,3,121.5788790697122,98.91487902220005,96.02053712480253,Rayleigh
RAYLEIGH_train_normal_ (175).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (175).jpg,0_normal_Rayleigh,633,531,3,109.91070233218197,116.18161208843192,113.78032446455613,Rayleigh
RAYLEIGH_train_normal_ (176).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (176).jpg,0_normal_Rayleigh,633,532,3,130.8975727232774,106.5349867559895,105.30036287400966,Rayleigh
RAYLEIGH_train_normal_ (177).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (177).jpg,0_normal_Rayleigh,633,531,3,126.83607191415048,114.99113717299917,112.44265343341574,Rayleigh
RAYLEIGH_train_normal_ (178).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (178).jpg,0_normal_Rayleigh,633,532,3,130.98547316157692,121.93445105655132,119.46851726472579,Rayleigh
RAYLEIGH_train_normal_ (179).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (179).jpg,0_normal_Rayleigh,633,531,3,127.27598230409701,105.28405375413168,103.6287698253318,Rayleigh
RAYLEIGH_train_normal_ (18).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (18).jpg,0_normal_Rayleigh,633,531,3,129.2588843964858,109.29817953546767,108.15612141983738,Rayleigh
RAYLEIGH_train_normal_ (180).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (180).jpg,0_normal_Rayleigh,633,532,3,114.68845098528311,96.96128354060507,95.35081780280085,Rayleigh
RAYLEIGH_train_normal_ (181).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (181).jpg,0_normal_Rayleigh,459,530,3,114.76228881489703,94.13156986064867,93.40982036420438,Rayleigh
RAYLEIGH_train_normal_ (182).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (182).jpg,0_normal_Rayleigh,633,532,3,117.55223069522147,107.01797443846583,105.24968820154652,Rayleigh
RAYLEIGH_train_normal_ (183).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (183).jpg,0_normal_Rayleigh,633,531,3,114.97751715889719,105.01650288733589,103.69394537118852,Rayleigh
RAYLEIGH_train_normal_ (184).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (184).jpg,0_normal_Rayleigh,633,531,3,123.51974426028566,106.29909586669166,101.87215691874701,Rayleigh
RAYLEIGH_train_normal_ (185).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (185).jpg,0_normal_Rayleigh,633,532,3,121.52184073928898,114.9757242632648,110.14558909121143,Rayleigh
RAYLEIGH_train_normal_ (186).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (186).jpg,0_normal_Rayleigh,633,531,3,124.65408793804649,110.13290075359318,106.00457570591718,Rayleigh
RAYLEIGH_train_normal_ (187).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (187).jpg,0_normal_Rayleigh,633,531,3,106.99796205555704,105.44999300851177,103.38702201277509,Rayleigh
RAYLEIGH_train_normal_ (188).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (188).jpg,0_normal_Rayleigh,632,531,3,116.29453026293832,99.25350425516699,101.0715541490858,Rayleigh
RAYLEIGH_train_normal_ (189).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (189).jpg,0_normal_Rayleigh,633,531,3,129.5226241584182,98.909580718963,98.42334800058312,Rayleigh
RAYLEIGH_train_normal_ (19).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (19).jpg,0_normal_Rayleigh,633,532,3,124.74076185724977,119.53383161695709,118.94431279620854,Rayleigh
RAYLEIGH_train_normal_ (190).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (190).jpg,0_normal_Rayleigh,633,532,3,125.30680670871492,118.74408473791112,116.01103766525318,Rayleigh
RAYLEIGH_train_normal_ (191).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (191).jpg,0_normal_Rayleigh,633,531,3,132.19214692240638,103.5957283494435,99.31577130990739,Rayleigh
RAYLEIGH_train_normal_ (192).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (192).jpg,0_normal_Rayleigh,633,531,3,130.71019835000877,98.32410754396456,97.70374535512298,Rayleigh
RAYLEIGH_train_normal_ (193).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (193).jpg,0_normal_Rayleigh,632,531,3,118.78193163126654,111.67827302200291,109.63331068678633,Rayleigh
RAYLEIGH_train_normal_ (194).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (194).jpg,0_normal_Rayleigh,633,532,3,121.24795103873427,110.88293007400017,109.58968808276616,Rayleigh
RAYLEIGH_train_normal_ (195).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (195).jpg,0_normal_Rayleigh,633,531,3,117.42788800528378,113.7025612647751,112.5211633836423,Rayleigh
RAYLEIGH_train_normal_ (196).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (196).jpg,0_normal_Rayleigh,633,531,3,110.93527071934976,99.0908893470545,99.1000229082806,Rayleigh
RAYLEIGH_train_normal_ (197).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (197).jpg,0_normal_Rayleigh,633,532,3,123.9203043152906,121.69351102875673,119.20540391262516,Rayleigh
RAYLEIGH_train_normal_ (198).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (198).jpg,0_normal_Rayleigh,633,532,3,128.06252598320447,119.64859720391026,117.37819370701635,Rayleigh
RAYLEIGH_train_normal_ (199).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (199).jpg,0_normal_Rayleigh,633,531,3,110.55577571305743,92.04257667580023,92.10292065702139,Rayleigh
RAYLEIGH_train_normal_ (2).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (2).jpg,0_normal_Rayleigh,633,532,3,123.05987124208626,115.2067401917115,112.27868545772013,Rayleigh
RAYLEIGH_train_normal_ (20).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (20).jpg,0_normal_Rayleigh,633,531,3,120.44857388515514,109.80279540525343,108.2212850652886,Rayleigh
RAYLEIGH_train_normal_ (200).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (200).jpg,0_normal_Rayleigh,633,531,3,121.83038947052121,109.14351294020344,108.52551893205761,Rayleigh
RAYLEIGH_train_normal_ (201).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (201).jpg,0_normal_Rayleigh,633,532,3,126.67093088170664,111.76602644050885,105.3441720414781,Rayleigh
RAYLEIGH_train_normal_ (202).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (202).jpg,0_normal_Rayleigh,633,531,3,126.33433891759861,113.54652017267489,110.73429072095632,Rayleigh
RAYLEIGH_train_normal_ (203).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (203).jpg,0_normal_Rayleigh,633,532,3,127.64316894131062,114.75148772404945,114.00745940681087,Rayleigh
RAYLEIGH_train_normal_ (204).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (204).jpg,0_normal_Rayleigh,633,532,3,106.32079309648529,96.32484350687145,94.78778403354357,Rayleigh
RAYLEIGH_train_normal_ (205).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (205).jpg,0_normal_Rayleigh,480,530,3,115.90459512578616,98.82372641509434,97.57665880503144,Rayleigh
RAYLEIGH_train_normal_ (206).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (206).jpg,0_normal_Rayleigh,633,532,3,119.00100963308746,103.20430816377437,101.23314506645761,Rayleigh
RAYLEIGH_train_normal_ (207).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (207).jpg,0_normal_Rayleigh,633,531,3,116.33300904728328,106.64353227836239,105.67111741832603,Rayleigh
RAYLEIGH_train_normal_ (208).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (208).jpg,0_normal_Rayleigh,633,531,3,121.93982262445593,116.15882281188732,111.58159661790475,Rayleigh
RAYLEIGH_train_normal_ (209).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (209).jpg,0_normal_Rayleigh,633,532,3,128.45711731936476,117.76858912684555,115.48115846488258,Rayleigh
RAYLEIGH_train_normal_ (21).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (21).jpg,0_normal_Rayleigh,633,531,3,118.3871737429453,113.53952868443992,113.40756806288174,Rayleigh
RAYLEIGH_train_normal_ (210).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (210).jpg,0_normal_Rayleigh,633,531,3,125.47575738643295,104.05476566614007,102.4991476334556,Rayleigh
RAYLEIGH_train_normal_ (211).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (211).jpg,0_normal_Rayleigh,629,531,3,121.99952095664958,104.04897320051856,105.84137677058914,Rayleigh
RAYLEIGH_train_normal_ (212).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (212).jpg,0_normal_Rayleigh,633,531,3,127.82833367546999,110.04020254490172,107.84266473880098,Rayleigh
RAYLEIGH_train_normal_ (213).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (213).jpg,0_normal_Rayleigh,633,531,3,132.873989581195,102.75638977398155,99.09154089425597,Rayleigh
RAYLEIGH_train_normal_ (214).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (214).jpg,0_normal_Rayleigh,633,531,3,128.7058249509852,108.82459694814101,101.18908554308987,Rayleigh
RAYLEIGH_train_normal_ (215).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (215).jpg,0_normal_Rayleigh,633,532,3,115.48528905201393,99.44560750216775,97.43024029267481,Rayleigh
RAYLEIGH_train_normal_ (216).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (216).jpg,0_normal_Rayleigh,633,531,3,125.81624881367833,107.24993826664644,107.19355117025613,Rayleigh
RAYLEIGH_train_normal_ (217).jpg,0_normal_Rayleigh\RAYLEIGH_train_normal_ (217).jpg,0_normal_Rayleigh,633,532,3,133.56170639869816,98.51951264416967,97.69191343287127,Rayleigh
