image_id,path,class,width,height,channels,average_R,average_G,average_B,processing_method
CLAHE_train_normal_ (117).jpg,0_normal_CLAHE\CLAHE_train_normal_ (117).jpg,0_normal_CLAHE,633,531,3,111.7647795598635,97.50135515867703,83.40901396215077,CLAHE
CLAHE_train_normal_ (118).jpg,0_normal_CLAHE\CLAHE_train_normal_ (118).jpg,0_normal_CLAHE,633,532,3,142.45224138545416,106.32331124018577,89.58091318343251,CLAHE
CLAHE_train_normal_ (119).jpg,0_normal_CLAHE\CLAHE_train_normal_ (119).jpg,0_normal_CLAHE,633,532,3,121.5966100084334,93.2845383601183,78.56490752948723,CLAHE
CLAHE_train_normal_ (12).jpg,0_normal_CLAHE\CLAHE_train_normal_ (12).jpg,0_normal_CLAHE,633,532,3,138.49190214873678,110.36531494613311,94.85594317547424,CLAHE
CLAHE_train_normal_ (120).jpg,0_normal_CLAHE\CLAHE_train_normal_ (120).jpg,0_normal_CLAHE,633,531,3,108.69550729941123,87.40837729045617,75.15444941286374,CLAHE
CLAHE_train_normal_ (121).jpg,0_normal_CLAHE\CLAHE_train_normal_ (121).jpg,0_normal_CLAHE,633,532,3,136.72142441411586,114.27091722196487,95.97638943329889,CLAHE
CLAHE_train_normal_ (122).jpg,0_normal_CLAHE\CLAHE_train_normal_ (122).jpg,0_normal_CLAHE,633,531,3,116.21316006342916,95.07595136304269,80.98786158638356,CLAHE
CLAHE_train_normal_ (123).jpg,0_normal_CLAHE\CLAHE_train_normal_ (123).jpg,0_normal_CLAHE,633,532,3,135.66628656950434,112.97875316252717,94.74030455285133,CLAHE
CLAHE_train_normal_ (124).jpg,0_normal_CLAHE\CLAHE_train_normal_ (124).jpg,0_normal_CLAHE,633,531,3,137.76380967681473,107.38302050142359,89.93778468001297,CLAHE
CLAHE_train_normal_ (125).jpg,0_normal_CLAHE\CLAHE_train_normal_ (125).jpg,0_normal_CLAHE,633,532,3,120.48298768247633,93.26186318877762,79.87470156433739,CLAHE
CLAHE_train_normal_ (126).jpg,0_normal_CLAHE\CLAHE_train_normal_ (126).jpg,0_normal_CLAHE,633,532,3,133.96858556343466,106.854390122225,89.873216809797,CLAHE
CLAHE_train_normal_ (127).jpg,0_normal_CLAHE\CLAHE_train_normal_ (127).jpg,0_normal_CLAHE,633,532,3,145.23937212699997,111.26333903479077,95.0588616089988,CLAHE
CLAHE_train_normal_ (128).jpg,0_normal_CLAHE\CLAHE_train_normal_ (128).jpg,0_normal_CLAHE,633,531,3,131.70672343160092,103.47758409867816,88.19814770188295,CLAHE
CLAHE_train_normal_ (129).jpg,0_normal_CLAHE\CLAHE_train_normal_ (129).jpg,0_normal_CLAHE,633,532,3,128.39164558315218,104.58814393804417,91.5748345983442,CLAHE
CLAHE_train_normal_ (13).jpg,0_normal_CLAHE\CLAHE_train_normal_ (13).jpg,0_normal_CLAHE,609,531,3,135.4821803518472,103.23813234625625,88.59455932512624,CLAHE
CLAHE_train_normal_ (130).jpg,0_normal_CLAHE\CLAHE_train_normal_ (130).jpg,0_normal_CLAHE,633,532,3,135.5666239057359,113.51447041775054,94.73609081946573,CLAHE
CLAHE_train_normal_ (131).jpg,0_normal_CLAHE\CLAHE_train_normal_ (131).jpg,0_normal_CLAHE,633,532,3,135.99604164439535,111.41387829763984,98.21824406989036,CLAHE
CLAHE_train_normal_ (132).jpg,0_normal_CLAHE\CLAHE_train_normal_ (132).jpg,0_normal_CLAHE,633,531,3,127.60999098544283,107.79503039066056,89.44625033098002,CLAHE
CLAHE_train_normal_ (133).jpg,0_normal_CLAHE\CLAHE_train_normal_ (133).jpg,0_normal_CLAHE,633,531,3,115.26015773987498,91.10074883301648,79.1124856079471,CLAHE
CLAHE_train_normal_ (134).jpg,0_normal_CLAHE\CLAHE_train_normal_ (134).jpg,0_normal_CLAHE,633,531,3,108.63465457585467,90.6797333119126,76.40551821803328,CLAHE
CLAHE_train_normal_ (135).jpg,0_normal_CLAHE\CLAHE_train_normal_ (135).jpg,0_normal_CLAHE,633,532,3,126.11003515898751,94.02081328914704,80.41606979534143,CLAHE
CLAHE_train_normal_ (136).jpg,0_normal_CLAHE\CLAHE_train_normal_ (136).jpg,0_normal_CLAHE,633,531,3,110.49029075665753,89.14693728188789,77.18871663051918,CLAHE
CLAHE_train_normal_ (137).jpg,0_normal_CLAHE\CLAHE_train_normal_ (137).jpg,0_normal_CLAHE,633,532,3,110.7694473149699,92.25525306156386,77.33246623668175,CLAHE
CLAHE_train_normal_ (138).jpg,0_normal_CLAHE\CLAHE_train_normal_ (138).jpg,0_normal_CLAHE,633,531,3,122.08748583107969,100.24473183923742,87.66407237826628,CLAHE
CLAHE_train_normal_ (139).jpg,0_normal_CLAHE\CLAHE_train_normal_ (139).jpg,0_normal_CLAHE,623,531,3,108.77338254542596,86.69663525919478,75.07825569128178,CLAHE
CLAHE_train_normal_ (14).jpg,0_normal_CLAHE\CLAHE_train_normal_ (14).jpg,0_normal_CLAHE,633,532,3,153.19526897813253,116.07442480609106,97.80312748696386,CLAHE
CLAHE_train_normal_ (140).jpg,0_normal_CLAHE\CLAHE_train_normal_ (140).jpg,0_normal_CLAHE,633,532,3,133.70903265272185,114.15266543135088,96.63386249985153,CLAHE
CLAHE_train_normal_ (141).jpg,0_normal_CLAHE\CLAHE_train_normal_ (141).jpg,0_normal_CLAHE,633,532,3,125.2368213186996,94.79060803667937,81.82107223033888,CLAHE
CLAHE_train_normal_ (142).jpg,0_normal_CLAHE\CLAHE_train_normal_ (142).jpg,0_normal_CLAHE,633,531,3,110.2544395950292,97.43953552717309,83.1265727129652,CLAHE
CLAHE_train_normal_ (143).jpg,0_normal_CLAHE\CLAHE_train_normal_ (143).jpg,0_normal_CLAHE,633,531,3,123.36706800784236,103.96996337650205,86.35942199730455,CLAHE
CLAHE_train_normal_ (144).jpg,0_normal_CLAHE\CLAHE_train_normal_ (144).jpg,0_normal_CLAHE,633,532,3,131.02380358479135,111.37179144543823,95.3990842033995,CLAHE
CLAHE_train_normal_ (145).jpg,0_normal_CLAHE\CLAHE_train_normal_ (145).jpg,0_normal_CLAHE,633,532,3,126.16426730332941,100.31921925667248,85.67958700067705,CLAHE
CLAHE_train_normal_ (146).jpg,0_normal_CLAHE\CLAHE_train_normal_ (146).jpg,0_normal_CLAHE,633,532,3,117.61072111558516,97.11849825986768,84.80537243582891,CLAHE
CLAHE_train_normal_ (147).jpg,0_normal_CLAHE\CLAHE_train_normal_ (147).jpg,0_normal_CLAHE,633,532,3,132.6925904809417,106.44850871253965,89.59952903585979,CLAHE
CLAHE_train_normal_ (148).jpg,0_normal_CLAHE\CLAHE_train_normal_ (148).jpg,0_normal_CLAHE,633,531,3,103.37218815731146,83.03903928026348,71.42676936716619,CLAHE
CLAHE_train_normal_ (149).jpg,0_normal_CLAHE\CLAHE_train_normal_ (149).jpg,0_normal_CLAHE,633,532,3,139.7920363705472,104.28150352183776,87.22662105500719,CLAHE
CLAHE_train_normal_ (15).jpg,0_normal_CLAHE\CLAHE_train_normal_ (15).jpg,0_normal_CLAHE,632,531,3,107.56662852511383,86.53723271114926,74.3878101980977,CLAHE
CLAHE_train_normal_ (150).jpg,0_normal_CLAHE\CLAHE_train_normal_ (150).jpg,0_normal_CLAHE,633,531,3,128.51254749005574,101.32877250292303,87.19625256230606,CLAHE
CLAHE_train_normal_ (151).jpg,0_normal_CLAHE\CLAHE_train_normal_ (151).jpg,0_normal_CLAHE,633,531,3,137.57750287841057,108.32336079351904,91.35995751555234,CLAHE
CLAHE_train_normal_ (152).jpg,0_normal_CLAHE\CLAHE_train_normal_ (152).jpg,0_normal_CLAHE,633,532,3,120.13395455463302,99.21182102174869,87.02136858734514,CLAHE
CLAHE_train_normal_ (153).jpg,0_normal_CLAHE\CLAHE_train_normal_ (153).jpg,0_normal_CLAHE,633,532,3,147.96659302284147,108.90676038437326,92.00840964971671,CLAHE
CLAHE_train_normal_ (154).jpg,0_normal_CLAHE\CLAHE_train_normal_ (154).jpg,0_normal_CLAHE,633,532,3,145.34771466581145,111.68635748138118,96.17695007661334,CLAHE
CLAHE_train_normal_ (155).jpg,0_normal_CLAHE\CLAHE_train_normal_ (155).jpg,0_normal_CLAHE,633,531,3,127.74848790472535,102.46487744069879,86.26468584417015,CLAHE
CLAHE_train_normal_ (156).jpg,0_normal_CLAHE\CLAHE_train_normal_ (156).jpg,0_normal_CLAHE,633,532,3,110.39766774756797,86.0356489565145,72.69645084274667,CLAHE
CLAHE_train_normal_ (157).jpg,0_normal_CLAHE\CLAHE_train_normal_ (157).jpg,0_normal_CLAHE,633,532,3,138.60765361270475,106.47150162135196,91.34415422442362,CLAHE
CLAHE_train_normal_ (158).jpg,0_normal_CLAHE\CLAHE_train_normal_ (158).jpg,0_normal_CLAHE,633,532,3,130.3143581703073,111.42848531280809,94.79174238914823,CLAHE
CLAHE_train_normal_ (159).jpg,0_normal_CLAHE\CLAHE_train_normal_ (159).jpg,0_normal_CLAHE,633,531,3,126.66214153747289,101.56001225741767,84.70443855374371,CLAHE
CLAHE_train_normal_ (16).jpg,0_normal_CLAHE\CLAHE_train_normal_ (16).jpg,0_normal_CLAHE,633,531,3,115.29946180416097,95.23010029066741,81.65968112863446,CLAHE
CLAHE_train_normal_ (160).jpg,0_normal_CLAHE\CLAHE_train_normal_ (160).jpg,0_normal_CLAHE,633,532,3,119.24394220147525,100.28860658755895,86.32402986138331,CLAHE
CLAHE_train_normal_ (161).jpg,0_normal_CLAHE\CLAHE_train_normal_ (161).jpg,0_normal_CLAHE,633,531,3,138.54040633934602,115.91166031482523,95.9633913775612,CLAHE
CLAHE_train_normal_ (162).jpg,0_normal_CLAHE\CLAHE_train_normal_ (162).jpg,0_normal_CLAHE,633,532,3,117.50960339236717,94.4295632446044,82.34875399398972,CLAHE
CLAHE_train_normal_ (163).jpg,0_normal_CLAHE\CLAHE_train_normal_ (163).jpg,0_normal_CLAHE,633,531,3,112.54151010195672,89.78099088726448,77.82262445592833,CLAHE
CLAHE_train_normal_ (164).jpg,0_normal_CLAHE\CLAHE_train_normal_ (164).jpg,0_normal_CLAHE,633,532,3,144.0297990236254,109.6181716138688,92.32044863343192,CLAHE
CLAHE_train_normal_ (165).jpg,0_normal_CLAHE\CLAHE_train_normal_ (165).jpg,0_normal_CLAHE,633,531,3,147.31246002207524,113.22988013316554,94.24220002796595,CLAHE
CLAHE_train_normal_ (166).jpg,0_normal_CLAHE\CLAHE_train_normal_ (166).jpg,0_normal_CLAHE,633,531,3,123.49127849031456,100.43679248370388,86.21249959092356,CLAHE
CLAHE_train_normal_ (167).jpg,0_normal_CLAHE\CLAHE_train_normal_ (167).jpg,0_normal_CLAHE,633,531,3,118.43740535458745,94.41777861080617,80.29361275485462,CLAHE
CLAHE_train_normal_ (168).jpg,0_normal_CLAHE\CLAHE_train_normal_ (168).jpg,0_normal_CLAHE,633,531,3,129.26109787190998,105.42270537868578,86.81524025431166,CLAHE
CLAHE_train_normal_ (169).jpg,0_normal_CLAHE\CLAHE_train_normal_ (169).jpg,0_normal_CLAHE,633,531,3,125.49956414764833,100.66693442579056,84.16266366776448,CLAHE
CLAHE_train_normal_ (17).jpg,0_normal_CLAHE\CLAHE_train_normal_ (17).jpg,0_normal_CLAHE,633,532,3,146.64751333309576,108.76587499554573,91.07830595445961,CLAHE
CLAHE_train_normal_ (170).jpg,0_normal_CLAHE\CLAHE_train_normal_ (170).jpg,0_normal_CLAHE,633,532,3,136.89382223330838,112.35089797954602,94.25165995557614,CLAHE
CLAHE_train_normal_ (171).jpg,0_normal_CLAHE\CLAHE_train_normal_ (171).jpg,0_normal_CLAHE,633,532,3,150.17145648481394,113.42444381094917,94.2481796909335,CLAHE
CLAHE_train_normal_ (172).jpg,0_normal_CLAHE\CLAHE_train_normal_ (172).jpg,0_normal_CLAHE,633,532,3,122.27134186176342,107.06639822304577,91.0815486583758,CLAHE
CLAHE_train_normal_ (173).jpg,0_normal_CLAHE\CLAHE_train_normal_ (173).jpg,0_normal_CLAHE,633,531,3,103.41179270683648,83.11331566123116,71.92835658375058,CLAHE
CLAHE_train_normal_ (174).jpg,0_normal_CLAHE\CLAHE_train_normal_ (174).jpg,0_normal_CLAHE,633,532,3,131.17191972823053,112.07902457565716,96.07084951715782,CLAHE
CLAHE_train_normal_ (175).jpg,0_normal_CLAHE\CLAHE_train_normal_ (175).jpg,0_normal_CLAHE,633,531,3,125.97092730934807,102.19125439199341,87.51785209581017,CLAHE
CLAHE_train_normal_ (176).jpg,0_normal_CLAHE\CLAHE_train_normal_ (176).jpg,0_normal_CLAHE,633,532,3,141.7696017294421,110.15936464383708,95.42891886113388,CLAHE
CLAHE_train_normal_ (177).jpg,0_normal_CLAHE\CLAHE_train_normal_ (177).jpg,0_normal_CLAHE,633,531,3,149.0166665179116,122.2831106469953,101.00343624208995,CLAHE
CLAHE_train_normal_ (178).jpg,0_normal_CLAHE\CLAHE_train_normal_ (178).jpg,0_normal_CLAHE,633,532,3,139.33938519283993,105.5113583722339,89.0533502001449,CLAHE
CLAHE_train_normal_ (179).jpg,0_normal_CLAHE\CLAHE_train_normal_ (179).jpg,0_normal_CLAHE,633,531,3,104.32771931703573,88.9527702656468,74.01763342585899,CLAHE
CLAHE_train_normal_ (18).jpg,0_normal_CLAHE\CLAHE_train_normal_ (18).jpg,0_normal_CLAHE,633,531,3,138.9476887924956,110.22089532700826,94.70627419129306,CLAHE
CLAHE_train_normal_ (180).jpg,0_normal_CLAHE\CLAHE_train_normal_ (180).jpg,0_normal_CLAHE,633,532,3,120.4478821461236,94.89480514081411,82.20053985675088,CLAHE
CLAHE_train_normal_ (181).jpg,0_normal_CLAHE\CLAHE_train_normal_ (181).jpg,0_normal_CLAHE,459,530,3,102.07154190816787,83.74324413203436,70.73693015990463,CLAHE
CLAHE_train_normal_ (182).jpg,0_normal_CLAHE\CLAHE_train_normal_ (182).jpg,0_normal_CLAHE,633,532,3,122.5619023862975,92.85930169024456,78.46776894843744,CLAHE
CLAHE_train_normal_ (183).jpg,0_normal_CLAHE\CLAHE_train_normal_ (183).jpg,0_normal_CLAHE,633,531,3,135.63092677382983,107.02404476932551,89.84528580311374,CLAHE
CLAHE_train_normal_ (184).jpg,0_normal_CLAHE\CLAHE_train_normal_ (184).jpg,0_normal_CLAHE,633,531,3,104.91234161304047,90.23147776260475,75.18552137164073,CLAHE
CLAHE_train_normal_ (185).jpg,0_normal_CLAHE\CLAHE_train_normal_ (185).jpg,0_normal_CLAHE,633,532,3,109.34852237228141,91.200985283113,76.74001947997957,CLAHE
CLAHE_train_normal_ (186).jpg,0_normal_CLAHE\CLAHE_train_normal_ (186).jpg,0_normal_CLAHE,633,531,3,110.72682619160248,91.25359466623826,77.08136307244669,CLAHE
CLAHE_train_normal_ (187).jpg,0_normal_CLAHE\CLAHE_train_normal_ (187).jpg,0_normal_CLAHE,633,531,3,117.20885211663587,99.88551512392785,85.10683886553434,CLAHE
CLAHE_train_normal_ (188).jpg,0_normal_CLAHE\CLAHE_train_normal_ (188).jpg,0_normal_CLAHE,632,531,3,107.3310537795895,86.16171124460655,74.26806062123055,CLAHE
CLAHE_train_normal_ (189).jpg,0_normal_CLAHE\CLAHE_train_normal_ (189).jpg,0_normal_CLAHE,633,531,3,138.79307277395478,108.24363700193084,90.5519556828899,CLAHE
CLAHE_train_normal_ (19).jpg,0_normal_CLAHE\CLAHE_train_normal_ (19).jpg,0_normal_CLAHE,633,532,3,139.81607751606504,107.1188189668484,91.88590849160816,CLAHE
CLAHE_train_normal_ (190).jpg,0_normal_CLAHE\CLAHE_train_normal_ (190).jpg,0_normal_CLAHE,633,532,3,136.10055054698358,103.7817292045279,89.32592143866776,CLAHE
CLAHE_train_normal_ (191).jpg,0_normal_CLAHE\CLAHE_train_normal_ (191).jpg,0_normal_CLAHE,633,531,3,139.53889796294808,109.39059808462973,91.0236014792204,CLAHE
CLAHE_train_normal_ (192).jpg,0_normal_CLAHE\CLAHE_train_normal_ (192).jpg,0_normal_CLAHE,633,531,3,139.54883777664725,109.20911987575977,91.5060974702713,CLAHE
CLAHE_train_normal_ (193).jpg,0_normal_CLAHE\CLAHE_train_normal_ (193).jpg,0_normal_CLAHE,632,531,3,124.33759148013064,97.11563148108418,83.91200028606164,CLAHE
CLAHE_train_normal_ (194).jpg,0_normal_CLAHE\CLAHE_train_normal_ (194).jpg,0_normal_CLAHE,633,532,3,140.342770433192,109.1992095166827,95.11975436220884,CLAHE
CLAHE_train_normal_ (195).jpg,0_normal_CLAHE\CLAHE_train_normal_ (195).jpg,0_normal_CLAHE,633,531,3,129.4654218842507,109.51154785599319,90.69529309211211,CLAHE
CLAHE_train_normal_ (196).jpg,0_normal_CLAHE\CLAHE_train_normal_ (196).jpg,0_normal_CLAHE,633,531,3,127.04380539266876,101.66962986763774,85.0598679650009,CLAHE
CLAHE_train_normal_ (197).jpg,0_normal_CLAHE\CLAHE_train_normal_ (197).jpg,0_normal_CLAHE,633,532,3,141.3724269203815,107.45258287899844,90.96191901554835,CLAHE
CLAHE_train_normal_ (198).jpg,0_normal_CLAHE\CLAHE_train_normal_ (198).jpg,0_normal_CLAHE,633,532,3,139.1997321502809,111.49159925881054,96.65956360094549,CLAHE
CLAHE_train_normal_ (199).jpg,0_normal_CLAHE\CLAHE_train_normal_ (199).jpg,0_normal_CLAHE,633,531,3,118.12746524337817,97.29947965476924,81.09324562734476,CLAHE
CLAHE_train_normal_ (2).jpg,0_normal_CLAHE\CLAHE_train_normal_ (2).jpg,0_normal_CLAHE,633,532,3,137.13062276544443,116.94545605720462,100.10526315789474,CLAHE
CLAHE_train_normal_ (20).jpg,0_normal_CLAHE\CLAHE_train_normal_ (20).jpg,0_normal_CLAHE,633,531,3,129.5277294323804,99.5540650297659,84.13803280346778,CLAHE
CLAHE_train_normal_ (200).jpg,0_normal_CLAHE\CLAHE_train_normal_ (200).jpg,0_normal_CLAHE,633,531,3,111.8023669906552,97.56409409650634,82.83409942193781,CLAHE
CLAHE_train_normal_ (201).jpg,0_normal_CLAHE\CLAHE_train_normal_ (201).jpg,0_normal_CLAHE,633,532,3,109.8091080782525,91.09035919181841,77.16068607537802,CLAHE
CLAHE_train_normal_ (202).jpg,0_normal_CLAHE\CLAHE_train_normal_ (202).jpg,0_normal_CLAHE,633,531,3,151.02926012203866,123.71171862681221,102.39538204764327,CLAHE
CLAHE_train_normal_ (203).jpg,0_normal_CLAHE\CLAHE_train_normal_ (203).jpg,0_normal_CLAHE,633,532,3,137.2362660205015,108.43944577082517,93.28004549287911,CLAHE
CLAHE_train_normal_ (204).jpg,0_normal_CLAHE\CLAHE_train_normal_ (204).jpg,0_normal_CLAHE,633,532,3,108.91160365368397,84.96094798607893,71.61852795495848,CLAHE
CLAHE_train_normal_ (205).jpg,0_normal_CLAHE\CLAHE_train_normal_ (205).jpg,0_normal_CLAHE,480,530,3,105.44848270440252,84.31604559748428,70.93764544025157,CLAHE
CLAHE_train_normal_ (206).jpg,0_normal_CLAHE\CLAHE_train_normal_ (206).jpg,0_normal_CLAHE,633,532,3,120.04036156742568,105.43029374383826,88.86348572853936,CLAHE
CLAHE_train_normal_ (207).jpg,0_normal_CLAHE\CLAHE_train_normal_ (207).jpg,0_normal_CLAHE,633,531,3,137.7361085078974,108.03162235253166,90.80500590557624,CLAHE
CLAHE_train_normal_ (208).jpg,0_normal_CLAHE\CLAHE_train_normal_ (208).jpg,0_normal_CLAHE,633,531,3,132.98438071777295,111.6141234012549,93.40740145720466,CLAHE
CLAHE_train_normal_ (209).jpg,0_normal_CLAHE\CLAHE_train_normal_ (209).jpg,0_normal_CLAHE,633,532,3,135.76505244153037,114.80592476451793,95.88889581774342,CLAHE
CLAHE_train_normal_ (21).jpg,0_normal_CLAHE\CLAHE_train_normal_ (21).jpg,0_normal_CLAHE,633,531,3,113.67083478369526,89.49388170401906,77.27476251253262,CLAHE
CLAHE_train_normal_ (210).jpg,0_normal_CLAHE\CLAHE_train_normal_ (210).jpg,0_normal_CLAHE,633,531,3,137.80416097678528,105.0299295198484,89.189070667583,CLAHE
CLAHE_train_normal_ (211).jpg,0_normal_CLAHE\CLAHE_train_normal_ (211).jpg,0_normal_CLAHE,629,531,3,107.24737798616164,85.33483932586624,73.89070326557864,CLAHE
CLAHE_train_normal_ (212).jpg,0_normal_CLAHE\CLAHE_train_normal_ (212).jpg,0_normal_CLAHE,633,531,3,139.71319130199362,110.12900337078986,94.71140624116767,CLAHE
CLAHE_train_normal_ (213).jpg,0_normal_CLAHE\CLAHE_train_normal_ (213).jpg,0_normal_CLAHE,633,531,3,139.24981926259136,109.04682809566737,90.80191775034734,CLAHE
CLAHE_train_normal_ (214).jpg,0_normal_CLAHE\CLAHE_train_normal_ (214).jpg,0_normal_CLAHE,633,531,3,106.55114050511271,88.77478780089432,74.28690092614906,CLAHE
CLAHE_train_normal_ (215).jpg,0_normal_CLAHE\CLAHE_train_normal_ (215).jpg,0_normal_CLAHE,633,532,3,121.23448134554395,94.09059378303579,79.34268134791957,CLAHE
CLAHE_train_normal_ (216).jpg,0_normal_CLAHE\CLAHE_train_normal_ (216).jpg,0_normal_CLAHE,633,531,3,105.6313343627184,86.56616476706444,71.76517227324521,CLAHE
CLAHE_train_normal_ (217).jpg,0_normal_CLAHE\CLAHE_train_normal_ (217).jpg,0_normal_CLAHE,633,532,3,141.76293815106487,109.71359084916082,94.4296879639858,CLAHE
CLAHE_train_normal_ (218).jpg,0_normal_CLAHE\CLAHE_train_normal_ (218).jpg,0_normal_CLAHE,633,531,3,126.07130425469248,102.64087253773172,87.8123157296585,CLAHE
CLAHE_train_normal_ (219).jpg,0_normal_CLAHE\CLAHE_train_normal_ (219).jpg,0_normal_CLAHE,633,531,3,136.25665307045338,113.02004623307539,93.26967806428004,CLAHE
CLAHE_train_normal_ (22).jpg,0_normal_CLAHE\CLAHE_train_normal_ (22).jpg,0_normal_CLAHE,633,532,3,129.80501015572105,111.25623003005143,94.93818372946585,CLAHE
CLAHE_train_normal_ (220).jpg,0_normal_CLAHE\CLAHE_train_normal_ (220).jpg,0_normal_CLAHE,633,530,3,117.66659512951206,93.96643119019942,76.47749262273094,CLAHE
CLAHE_train_normal_ (221).jpg,0_normal_CLAHE\CLAHE_train_normal_ (221).jpg,0_normal_CLAHE,633,531,3,139.4884908203247,110.36786831011267,94.6347527542001,CLAHE
CLAHE_train_normal_ (222).jpg,0_normal_CLAHE\CLAHE_train_normal_ (222).jpg,0_normal_CLAHE,633,532,3,109.43337609426409,90.98901875541935,76.47403758210693,CLAHE
CLAHE_train_normal_ (223).jpg,0_normal_CLAHE\CLAHE_train_normal_ (223).jpg,0_normal_CLAHE,633,531,3,146.2354495229425,120.74434358850777,99.9913870815148,CLAHE
CLAHE_train_normal_ (224).jpg,0_normal_CLAHE\CLAHE_train_normal_ (224).jpg,0_normal_CLAHE,633,531,3,133.44983235303744,106.8611817697688,89.19031425995841,CLAHE
CLAHE_train_normal_ (225).jpg,0_normal_CLAHE\CLAHE_train_normal_ (225).jpg,0_normal_CLAHE,633,531,3,130.89236380729673,105.59037019186428,90.42268157787477,CLAHE
CLAHE_train_normal_ (226).jpg,0_normal_CLAHE\CLAHE_train_normal_ (226).jpg,0_normal_CLAHE,632,531,3,112.73047629264106,89.44846122672769,77.2362452025078,CLAHE
CLAHE_train_normal_ (227).jpg,0_normal_CLAHE\CLAHE_train_normal_ (227).jpg,0_normal_CLAHE,633,532,3,132.7785815249023,115.04952547244889,98.2591520269869,CLAHE
CLAHE_train_normal_ (228).jpg,0_normal_CLAHE\CLAHE_train_normal_ (228).jpg,0_normal_CLAHE,633,531,3,130.84519357497106,110.51980673741458,91.00012495425781,CLAHE
CLAHE_train_normal_ (229).jpg,0_normal_CLAHE\CLAHE_train_normal_ (229).jpg,0_normal_CLAHE,633,532,3,138.11992362422643,106.60727054603333,92.47392474076186,CLAHE
