image_id,path,class,width,height,channels,average_R,average_G,average_B,PSNR_CLAHE,SSIM_CLAHE,MSE_CLAHE,PSNR_MULTISCALE,SSIM_MULTISCALE,MSE_MULTISCALE,PSNR_RAYLEIGH,SSIM_RAYLEIGH,MSE_RAYLEIGH
test_normal_ (136).jpg,0_normal\test_normal_ (136).jpg,0_normal,720,576,3,114.83643180941358,85.06331983024691,64.24294222608025,20.350131074789253,0.7424263556924803,599.8839650848765,12.433501090232827,0.7147908246701039,3713.045335005144,17.409749691666168,0.8057866294052333,1180.6071027842079
test_normal_ (137).jpg,0_normal\test_normal_ (137).jpg,0_normal,720,576,3,122.61803385416668,78.82432725694444,61.284563078703705,19.36443744131688,0.6918092486524944,752.7254790380658,11.136137324576802,0.6657591778913858,5005.7208662872945,15.394227891991424,0.8210971826047351,1877.8356151941873
test_normal_ (138).jpg,0_normal\test_normal_ (138).jpg,0_normal,720,576,3,104.4121768904321,73.99603105709876,57.16857880015432,20.5760323288587,0.7075486799095855,569.4782318994341,11.613217049027373,0.6685230826286438,4484.960845871914,16.08844681377267,0.7646929012845559,1600.426299672068
test_normal_ (139).jpg,0_normal\test_normal_ (139).jpg,0_normal,720,576,3,114.72290702160494,85.4091194058642,64.5897762345679,20.205691218781652,0.7348925563694478,620.1706926761831,12.524032802763468,0.7147153797141731,3636.4454788773146,17.442432213169287,0.8607865887576256,1171.7558746463478
test_normal_ (14).jpg,0_normal\test_normal_ (14).jpg,0_normal,720,576,3,77.95066309799383,51.910701195987656,40.81104118441358,19.27251751141853,0.6833091425881485,768.826970003858,12.156118095560384,0.654739943030181,3957.9340309927984,13.256091160140695,0.7532390523136029,3072.35393438143
test_normal_ (140).jpg,0_normal\test_normal_ (140).jpg,0_normal,720,576,3,117.72265383873456,74.96832079475308,58.147118537808645,18.9766471064735,0.6802948174167947,823.0299704218107,11.29107239899621,0.6586763052700848,4830.289058481224,15.12237547550994,0.7410441500373421,1999.1381791730967
test_normal_ (141).jpg,0_normal\test_normal_ (141).jpg,0_normal,720,576,3,127.39953944830246,82.03297164351852,61.84771653163581,20.78959807424213,0.7066004703579557,542.1513623649691,11.22394408054843,0.6765921341413622,4905.530189846965,14.100059629218824,0.7230486575149386,2529.731321534208
test_normal_ (142).jpg,0_normal\test_normal_ (142).jpg,0_normal,720,576,3,101.7578052662037,74.07654320987655,56.10361448688272,18.57075450525552,0.7039256008457339,903.6596908757716,12.067060905903222,0.7009622224469638,4039.9340012538582,16.27748210556184,0.815448591535336,1532.2588919431585
test_normal_ (143).jpg,0_normal\test_normal_ (143).jpg,0_normal,720,576,3,128.78996672453704,82.7077305169753,62.256196952160494,20.833583524932607,0.7080579965179724,536.6881526491769,11.206568956777637,0.6787818699274298,4925.195400109311,14.18686321489439,0.7172581224955471,2479.6708654835393
test_normal_ (144).jpg,0_normal\test_normal_ (144).jpg,0_normal,720,576,3,109.64476032021604,76.4960865162037,58.39102768132716,19.737140139579463,0.6989558668542627,690.8222977752058,11.796673661486953,0.6869677317593078,4299.450910654578,17.430711388528316,0.7924385721377329,1174.9225035365225
test_normal_ (145).jpg,0_normal\test_normal_ (145).jpg,0_normal,720,576,3,129.27486738040125,79.26140528549382,60.78224344135803,18.949380893658688,0.6888548745210787,828.2134355709876,10.976750938087694,0.6589206764526503,5192.843893068416,14.398163282346763,0.7633104062078415,2361.913740194187
test_normal_ (146).jpg,0_normal\test_normal_ (146).jpg,0_normal,720,576,3,121.87899305555555,79.75563994984567,60.7746021412037,19.95274731655571,0.7073478303674591,657.3635649755659,11.352217966030214,0.6819349156234799,4762.758538290895,15.319289248859004,0.7774920797324757,1910.519329507459
test_normal_ (147).jpg,0_normal\test_normal_ (147).jpg,0_normal,720,576,3,118.12728829089508,79.89165943287037,61.45044126157408,18.99415508779867,0.6916360994521004,819.7187178497942,11.443962972226892,0.6760589475683269,4663.200229070216,17.06304289387521,0.8248746402319929,1278.7218066808127
test_normal_ (148).jpg,0_normal\test_normal_ (148).jpg,0_normal,720,576,3,119.04985291280865,77.15496720679012,60.76463638117284,18.686951145636627,0.7106306258433498,879.8026105967078,10.779912396936357,0.6451977174888427,5433.618228362911,16.13157411156269,0.8380025225658372,1584.6120338220164
test_normal_ (149).jpg,0_normal\test_normal_ (149).jpg,0_normal,720,576,3,121.52322048611111,76.77343991126543,59.58506462191358,19.033430122801263,0.6812199469621657,812.3390833976338,11.190378536228723,0.661112491602771,4943.59070778678,15.176344747423796,0.7419860076913513,1974.448844200103
test_normal_ (15).jpg,0_normal\test_normal_ (15).jpg,0_normal,720,576,3,119.3304470486111,76.97521219135803,59.14281442901235,18.286066898665965,0.6847780765506711,964.8808143647119,11.306880271804227,0.6676565847980641,4812.739261831276,15.203668465461025,0.7749132190647976,1962.065558288323
test_normal_ (150).jpg,0_normal\test_normal_ (150).jpg,0_normal,720,576,3,93.04256124614196,67.24506172839506,51.55986930941358,20.012241077042447,0.7063601577450823,648.4197780028292,11.999199879566762,0.6719357998627739,4103.55607960391,16.439623482776312,0.8157978476824912,1476.1075874485596
test_normal_ (151).jpg,0_normal\test_normal_ (151).jpg,0_normal,720,576,3,113.71280140817902,76.70228587962963,61.816587094907405,18.325222838443995,0.682529406399188,956.2205592528292,11.530173210065168,0.6823697140196725,4571.545429044496,16.43594973482971,0.8265820335496992,1477.3567724408435
test_normal_ (152).jpg,0_normal\test_normal_ (152).jpg,0_normal,720,576,3,129.88161410108026,81.09879677854939,62.58647521219136,18.89866958274942,0.6801057872407044,837.940926408179,11.05299584110287,0.6703307498884241,5102.473722029321,15.740825124538375,0.8307772428278789,1733.7954081468622
test_normal_ (153).jpg,0_normal\test_normal_ (153).jpg,0_normal,720,576,3,105.01868730709876,73.58600019290124,56.53358410493827,20.582607082369083,0.719983259078239,568.6167550797325,11.524985395876023,0.6638436016932266,4577.009578350051,16.046098067389142,0.7465947538732288,1616.1086476015946
test_normal_ (154).jpg,0_normal\test_normal_ (154).jpg,0_normal,720,576,3,107.89353539737654,72.17443817515432,55.11055893132716,20.050063608398897,0.715642413168158,642.7972350823045,11.724559445075617,0.6804339261474864,4371.438937917953,16.47524212319738,0.7629702505076608,1464.0508077739198
test_normal_ (155).jpg,0_normal\test_normal_ (155).jpg,0_normal,720,576,3,98.40557002314814,71.64783950617284,53.14449025848766,20.901385314299134,0.7272419101029093,528.374475147891,12.892291225983154,0.6955866715815472,3340.8058561599796,15.250575716213016,0.7343051135779419,1940.9877266589506
test_normal_ (156).jpg,0_normal\test_normal_ (156).jpg,0_normal,720,576,3,120.44668451003086,77.05485146604939,59.36279899691358,18.567576040410586,0.68660534764849,904.3212930812757,11.346952028592895,0.6723243885933503,4768.537013728138,15.032469546439156,0.833738645729332,2040.9548916538065
test_normal_ (157).jpg,0_normal\test_normal_ (157).jpg,0_normal,720,576,3,97.2802131558642,67.09186680169753,53.14185233410494,19.453843240142934,0.7130411454801064,737.3879509066358,11.366109853840904,0.6686571273809755,4747.548121624229,15.994721976059612,0.7768345668579121,1635.340390303498
test_normal_ (158).jpg,0_normal\test_normal_ (158).jpg,0_normal,720,576,3,127.29191502700616,78.71411313657407,60.45359760802469,19.068830047147625,0.6836392036020245,805.7445119598765,11.103969425750524,0.6623113187153364,5042.935555716306,14.443980943750281,0.7713801224543605,2337.1267513824587
test_normal_ (159).jpg,0_normal\test_normal_ (159).jpg,0_normal,720,576,3,102.43906732253086,76.41867042824074,58.26968074845679,19.016703891928806,0.7033469178850608,815.4737236368313,12.68828671313,0.7086929114297696,3501.4803184477882,17.33222385413051,0.836976855594653,1201.8713300540123
test_normal_ (16).jpg,0_normal\test_normal_ (16).jpg,0_normal,720,576,3,104.02354841820988,71.4031780478395,57.61018518518519,20.1780278850214,0.713244796386948,624.1336130401235,11.57152020898215,0.6703283377147304,4528.228564654064,15.936375397886708,0.7824606464167484,1657.4591025270063
test_normal_ (160).jpg,0_normal\test_normal_ (160).jpg,0_normal,720,576,3,130.39854841820988,83.88895881558642,62.926181520061725,20.757683314812454,0.7020781562323464,546.1501149369856,11.123403910025507,0.6767465869095898,5020.4190618569955,14.317767897842938,0.7837565069447883,2406.044032921811
test_normal_ (161).jpg,0_normal\test_normal_ (161).jpg,0_normal,720,576,3,118.91719714506172,82.25635127314816,61.73150800540123,19.214390712600256,0.7299874556361039,779.1862670396091,11.446707247883587,0.6784305753639058,4660.254517103909,14.690910668872663,0.7880179748914573,2207.9503030156893
test_normal_ (162).jpg,0_normal\test_normal_ (162).jpg,0_normal,720,576,3,96.75973668981482,67.46934558256173,53.39553915895062,19.49353378101186,0.7113111917906058,730.6796006944444,12.062981000698302,0.6951923954507487,4043.7310313786006,16.74429146149922,0.8415987352995064,1376.1038652584878
test_normal_ (163).jpg,0_normal\test_normal_ (163).jpg,0_normal,720,576,3,110.17144579475308,80.76531153549382,60.67475887345679,19.170044615936526,0.7264463311468213,787.1833494084362,11.853122950391736,0.6929335151484066,4243.92857188786,16.602627286841603,0.7668983046918272,1421.731651877572
test_normal_ (164).jpg,0_normal\test_normal_ (164).jpg,0_normal,720,576,3,99.70654417438271,74.30602816358025,57.58272087191358,19.71287558627496,0.7218982446296595,694.692807195216,11.951246515090855,0.6825109026492711,4149.117265464249,15.715907616078496,0.7684993208746645,1743.771596096965
test_normal_ (165).jpg,0_normal\test_normal_ (165).jpg,0_normal,720,576,3,117.36809172453704,72.80763888888889,55.77648775077161,19.80960952985855,0.7133343003217828,679.3904031635802,11.140388158854122,0.660758949568737,5000.823709972994,14.965612891586307,0.8289064279727985,2072.61707497428
test_normal_ (166).jpg,0_normal\test_normal_ (166).jpg,0_normal,720,576,3,97.56208767361112,68.81193576388888,54.58426649305556,19.628491019354392,0.7129106703064464,708.3228612075617,12.064910151964444,0.6961566018820614,4041.9351908114713,17.630554896389338,0.8485664724821952,1122.082712030607
test_normal_ (167).jpg,0_normal\test_normal_ (167).jpg,0_normal,720,576,3,100.2654152199074,68.85347463348765,52.78282696759259,19.435248579398117,0.696787023781251,740.5519040959363,11.969116246358523,0.6883632658858907,4132.080143229166,15.899373415182954,0.8327487811867,1671.6410188400205
test_normal_ (168).jpg,0_normal\test_normal_ (168).jpg,0_normal,720,576,3,120.28278356481482,77.66132330246914,59.79698832947531,18.96793505533018,0.6921396519390399,824.68264531893,11.372604141628104,0.6752580355803487,4740.454109600051,14.796440203058625,0.7749888125529598,2154.945745724023
test_normal_ (169).jpg,0_normal\test_normal_ (169).jpg,0_normal,720,576,3,83.35177228009259,73.02760416666666,61.11191165123457,20.22715833057692,0.7151366995636433,617.112762024177,12.977939768706719,0.7044835980397196,3275.566222190072,21.136176670486368,0.8636726424894084,500.56755160108025
test_normal_ (17).jpg,0_normal\test_normal_ (17).jpg,0_normal,720,576,3,133.03931327160493,84.0061824845679,64.59207899305555,19.5886724414298,0.6878449317350841,714.8470293209876,11.023266810145312,0.6749322460319013,5137.521825167181,15.367592741283264,0.7878544195345204,1889.3877129951131
test_normal_ (170).jpg,0_normal\test_normal_ (170).jpg,0_normal,720,576,3,115.79788049768518,76.49711853780865,58.48831983024692,19.435294244979083,0.7098097281594337,740.5441173161008,11.632922431711153,0.689735576233936,4464.657186374743,14.622499420435577,0.764611871974659,2243.0059148341047
test_normal_ (171).jpg,0_normal\test_normal_ (171).jpg,0_normal,720,576,3,95.524893904321,64.24916329089505,50.79356915509259,18.996341181586473,0.7176438132226094,819.3062025784465,11.489857200986748,0.652664525452538,4614.1811511381175,17.21912126410525,0.7967418164768209,1233.5825987011317
test_normal_ (172).jpg,0_normal\test_normal_ (172).jpg,0_normal,720,576,3,116.61699701003086,79.63530574845679,61.40395688657407,19.774305342178096,0.720226962205187,684.9357373649691,11.558712981846268,0.6803279428797422,4541.601897665895,16.86971501741364,0.87978836213623,1336.930586098251
test_normal_ (173).jpg,0_normal\test_normal_ (173).jpg,0_normal,720,576,3,106.01381172839504,71.45680459104938,55.38909866898148,19.267849931715347,0.6835081553120577,769.6537109375,11.576854874623244,0.6688761887387032,4522.669720132459,16.15454500372462,0.816181587457035,1576.252761702675
test_normal_ (174).jpg,0_normal\test_normal_ (174).jpg,0_normal,720,576,3,102.3607880015432,74.5169319058642,55.41630738811728,20.526204283530003,0.7176137391073081,576.049670460391,12.805599277730828,0.6947128137628514,3408.163594714506,16.20992761118024,0.8214024591337026,1556.2795106738683
test_normal_ (175).jpg,0_normal\test_normal_ (175).jpg,0_normal,720,576,3,80.61643036265433,53.75589313271605,42.27667582947531,19.019415657166164,0.6811959050711294,814.9646950552983,12.13627039426013,0.6305948335879135,3976.06358908822,12.412804024305366,0.7162232945549113,3730.7827361432614
test_normal_ (176).jpg,0_normal\test_normal_ (176).jpg,0_normal,720,576,3,126.83707320601852,82.35117428626543,62.088811728395065,20.773748351091598,0.7056932122173045,544.1335768711419,11.197013800295366,0.6745846921078869,4936.04352816358,14.658194770297854,0.8062182166539605,2224.6458502121914
test_normal_ (177).jpg,0_normal\test_normal_ (177).jpg,0_normal,720,576,3,126.08103057484568,77.95611738040124,59.24474826388889,20.016367278063996,0.7202326775717144,647.8040115419238,11.048222653584151,0.6697773110698654,5108.084765625,14.96376436485227,0.8393592799306588,2073.499449427726
test_normal_ (178).jpg,0_normal\test_normal_ (178).jpg,0_normal,720,576,3,128.058487654321,84.74933449074074,64.83716724537037,19.531549421057537,0.697811714376547,724.3115636252572,11.126021824282075,0.6781798815100875,5017.393680073303,15.555524688189866,0.7854138915612762,1809.3721113040124
test_normal_ (179).jpg,0_normal\test_normal_ (179).jpg,0_normal,720,576,3,114.71960117669754,75.70051601080247,57.94978057484568,19.37527382179835,0.7058615763088232,750.8496431327161,11.647914803095642,0.6883651342129501,4449.271221547068,14.384448641350708,0.7352242293048733,2369.384247202932
test_normal_ (18).jpg,0_normal\test_normal_ (18).jpg,0_normal,720,576,3,125.62448640046296,77.62554735725308,59.24573447145062,20.132812274102907,0.715785613327463,630.6655864197531,11.130967245967883,0.6729203560692442,5011.683498103138,14.399009732553916,0.7844716785564496,2361.453442483282
test_normal_ (180).jpg,0_normal\test_normal_ (180).jpg,0_normal,720,576,3,102.1325352044753,76.26713927469136,57.50908564814815,20.24954676280794,0.7312506443737513,613.9396532600308,12.798349183149341,0.7128137131828628,3413.8579210069443,16.0704135249923,0.7830681676808066,1607.0855951003086
test_normal_ (181).jpg,0_normal\test_normal_ (181).jpg,0_normal,720,576,3,125.502237654321,82.03965084876543,62.10422453703704,20.827311992624715,0.7056101306802661,537.4637297453704,11.205086407583845,0.673587242322642,4926.876998939043,15.034321226149919,0.8090032103646893,2040.0848853845164
test_normal_ (182).jpg,0_normal\test_normal_ (182).jpg,0_normal,720,576,3,93.1834587191358,61.78459201388889,46.79342447916667,19.616656452697644,0.7134661336321985,710.2556801376029,11.698182855281242,0.6568637978172155,4398.069372106482,16.896890543256166,0.8442905391748409,1328.5910011574074
test_normal_ (183).jpg,0_normal\test_normal_ (183).jpg,0_normal,720,576,3,114.55142505787038,74.75855034722223,59.49775511188272,18.211973893447365,0.6834112324690622,981.4834289801955,11.497047904565417,0.677729473595385,4606.547677147633,15.892248945151792,0.8461918247473678,1674.3855460712448
test_normal_ (184).jpg,0_normal\test_normal_ (184).jpg,0_normal,720,576,3,106.76987123842592,82.85265962577161,69.1996841242284,20.702028644976195,0.7347099576117199,553.1940449781379,11.705635424130527,0.6890639765523529,4390.528680394805,21.705973691231844,0.8910922784385988,439.018672035751
test_normal_ (185).jpg,0_normal\test_normal_ (185).jpg,0_normal,720,576,3,124.15802710262344,81.5438994984568,62.10200135030864,19.291985546292597,0.6921109667721401,765.3882772312243,11.199309264243809,0.6758510723429259,4933.435271186986,15.675470972347927,0.8365812161286035,1760.0834675604424
test_normal_ (186).jpg,0_normal\test_normal_ (186).jpg,0_normal,720,576,3,88.60733748070987,59.77605613425926,45.91449652777778,19.449233490336155,0.7011908685531267,738.1710551697531,12.170026380675731,0.667215105264321,3945.279017971965,17.948907528062247,0.818600210407883,1042.7725927533436
