image_id,path,class,width,height,channels,average_R,average_G,average_B,PSNR_CLAHE,SSIM_CLAHE,MSE_CLAHE,PSNR_MULTISCALE,SSIM_MULTISCALE,MSE_MULTISCALE,PSNR_RAYLEIGH,SSIM_RAYLEIGH,MSE_RAYLEIGH
train_normal_ (129).jpg,0_normal\train_normal_ (129).jpg,0_normal,633,532,3,127.9073869507893,86.9354280250389,68.4091449001651,20.46648918878917,0.8515264878041517,584.0250052461328,15.325636505056226,0.8121341468573321,1907.729126330835,16.296282627168516,0.8493783771901608,1525.6401103469575
train_normal_ (13).jpg,0_normal\train_normal_ (13).jpg,0_normal,609,531,3,139.99302675807644,89.2102455632555,70.39554825761722,21.836225240224522,0.8577426816879707,426.04731908998417,15.152023434057408,0.7798278619541756,1985.5371509384756,14.965921936276626,0.8565874477451191,2072.469592439006
train_normal_ (130).jpg,0_normal\train_normal_ (130).jpg,0_normal,633,532,3,144.15716126809914,99.10325873926524,74.00930941096819,21.068605345735886,0.8631403931269074,508.4167220975028,14.391496868774245,0.7826758995989674,2365.542058146947,15.095801110945244,0.7909412440161302,2011.4083550107496
train_normal_ (131).jpg,0_normal\train_normal_ (131).jpg,0_normal,633,532,3,139.81537968143107,93.92455368278516,75.56186675218852,19.519151743774266,0.8201613213275764,726.3821886865663,14.797130513003207,0.7959709406027919,2154.6032448815563,16.385901546689514,0.88255673850254,1494.4803398702127
train_normal_ (132).jpg,0_normal\train_normal_ (132).jpg,0_normal,633,531,3,129.55649866269192,96.4478420102165,72.34866403072685,21.75566687038749,0.8536026531859127,434.02392874037184,15.261312634700717,0.7804840639528884,1936.195013928433,17.130359572077868,0.8770172809597526,1259.0541349446482
train_normal_ (133).jpg,0_normal\train_normal_ (133).jpg,0_normal,633,531,3,109.82774460539744,72.14037420825115,57.0691800323096,20.94145368649841,0.8320733136624853,523.5220668227603,15.451342634650004,0.713195481387956,1853.3015860265439,14.253258478647815,0.6913982204681637,2442.0497823713345
train_normal_ (134).jpg,0_normal\train_normal_ (134).jpg,0_normal,633,531,3,98.11670430169907,69.23057928198904,50.812003344013945,20.062973383636873,0.8167270739298197,640.8893024279803,16.205605608288725,0.763245837553967,1557.8290566251046,12.160989088737626,0.6954387943260516,3953.4973496805237
train_normal_ (135).jpg,0_normal\train_normal_ (135).jpg,0_normal,633,532,3,128.1704260651629,83.33464585634702,65.70759837983584,22.506322430952544,0.8733205828740792,365.1305049749175,14.981182789630953,0.7861704435788721,2065.199836083099,18.70874879887143,0.8752845851517588,875.3978607656583
train_normal_ (136).jpg,0_normal\train_normal_ (136).jpg,0_normal,633,531,3,101.9083490269931,68.52320132808525,54.34121735198127,20.855105880945757,0.8329856947737256,534.0350635531239,15.588971204530948,0.6913562127368907,1795.4910325486007,14.464023381504367,0.7159436463199338,2326.3658968096006
train_normal_ (137).jpg,0_normal\train_normal_ (137).jpg,0_normal,633,532,3,100.98938400503629,70.52814203755835,52.43621197543622,20.24566688672443,0.818900989015118,614.4883763516216,15.830706681029152,0.7381263739796327,1698.2815549933284,13.019523033969552,0.7856105504666705,3244.35267275614
train_normal_ (138).jpg,0_normal\train_normal_ (138).jpg,0_normal,633,531,3,121.06146559444014,85.48335282024735,67.86382960999396,21.30445177110376,0.8587098316822269,481.5431216152024,15.701330857780391,0.8188275553057469,1749.6342638458739,18.154013587984245,0.8475892417345915,994.6699601038905
train_normal_ (139).jpg,0_normal\train_normal_ (139).jpg,0_normal,623,531,3,100.6086036522144,67.13487680351135,53.04905792698594,21.11557339910851,0.8346128205714655,502.94792526291286,16.170841552175766,0.7092163385705372,1570.3490844273551,13.404627622547432,0.7741774316144975,2969.050596560595
train_normal_ (14).jpg,0_normal\train_normal_ (14).jpg,0_normal,633,532,3,161.0178556581026,105.33715509152027,80.08313437622492,22.00085182294484,0.8628743044537545,410.1995490305543,13.884073282519564,0.8061617669260085,2658.722633004312,14.703820408351618,0.8287895524921296,2201.39674522008
train_normal_ (140).jpg,0_normal\train_normal_ (140).jpg,0_normal,633,532,3,142.9482503652496,98.82992136739954,74.57380417869318,20.17886887768888,0.8560843515760673,624.0127639398654,14.53238717014245,0.7972752333486582,2290.0324893988527,15.28176609318509,0.7811758647933722,1927.097781974684
train_normal_ (141).jpg,0_normal\train_normal_ (141).jpg,0_normal,633,532,3,126.26909691289836,80.70217902576346,63.62621304445949,21.782202788630315,0.8651952407242405,431.3800753859372,15.161980590413455,0.7824078911602323,1980.9900848091793,17.599913047925206,0.8652511429843616,1130.027613464942
train_normal_ (142).jpg,0_normal\train_normal_ (142).jpg,0_normal,633,531,3,104.02719837678468,81.8773276449395,63.86830713756572,21.359969821603343,0.8584873522846608,475.42649268273817,16.587421264713065,0.7852340034888787,1426.7183084763612,17.613371513411206,0.8145604649519956,1126.5311617076686
train_normal_ (143).jpg,0_normal\train_normal_ (143).jpg,0_normal,633,531,3,123.2496764577253,90.88939763122428,68.38990191090761,21.9803803281054,0.8680025156036101,412.1376857083072,15.401559417319973,0.7811518974192875,1874.6682285948893,16.175346266367526,0.863139230700539,1568.7210862293466
train_normal_ (144).jpg,0_normal\train_normal_ (144).jpg,0_normal,633,532,3,135.10972039102495,98.28532231051562,73.92910890971504,20.596778218077027,0.8571296954468867,566.7643684646055,15.020146229698067,0.7962596353968736,2046.7544245685303,18.062227715741937,0.8023700721037341,1015.9155065784524
train_normal_ (145).jpg,0_normal\train_normal_ (145).jpg,0_normal,633,532,3,127.00718621197544,87.10356162919146,66.8612556272197,21.642538961538165,0.8587770243848403,445.47820875252904,15.32471582027316,0.7977808589274137,1908.1335992033796,15.888235426458445,0.8417893840242624,1675.9336393907358
train_normal_ (146).jpg,0_normal\train_normal_ (146).jpg,0_normal,633,532,3,116.02744420292436,78.56843233676608,61.68894986280868,20.461274141677187,0.8474616780397674,584.7267289471705,15.943599429793789,0.8158376700497981,1654.7043853710104,15.595198323511024,0.837863792795737,1792.918417687188
train_normal_ (147).jpg,0_normal\train_normal_ (147).jpg,0_normal,633,532,3,134.95991756642792,94.16058511206928,72.25167183361246,21.81440015250722,0.8504569435154656,428.1937713557195,14.685972417395574,0.7636588802895566,2210.4623347468196,16.583906986786698,0.8538825637934558,1427.8732653117786
train_normal_ (148).jpg,0_normal\train_normal_ (148).jpg,0_normal,633,531,3,95.7149971885292,63.57911538335669,49.782701570556014,20.905899291291135,0.8300560016294484,527.8255777398948,16.018711875593663,0.7437545654460763,1626.3318725585575,13.037262009163333,0.7590868136057561,3231.127978944216
train_normal_ (149).jpg,0_normal\train_normal_ (149).jpg,0_normal,633,532,3,144.0994963712599,90.70280262267042,68.91581738706957,22.29332876427022,0.8600517930522263,383.4842081507085,14.441041720909462,0.7569832875271856,2338.7090098864855,15.99096123927403,0.8189819940342858,1636.7571129640849
train_normal_ (15).jpg,0_normal\train_normal_ (15).jpg,0_normal,632,531,3,99.3600085818494,66.49067021859878,52.27499165653531,21.00991928456134,0.8300516073010752,515.3335677449602,15.937320630816137,0.7072093907006974,1657.0983992467043,14.012094371208317,0.7574788181556259,2581.492833559799
train_normal_ (150).jpg,0_normal\train_normal_ (150).jpg,0_normal,633,531,3,127.67848376933443,87.51615628802551,67.9432826673569,21.419762861541443,0.8451578644479751,468.92574246134103,15.2643979256274,0.7797339459996424,1934.8200014082147,18.556013120596166,0.8458737346438844,906.7322210420987
train_normal_ (151).jpg,0_normal\train_normal_ (151).jpg,0_normal,633,531,3,140.44714881159575,97.1173469235964,74.2515180454774,21.699019394268966,0.8517302561673962,439.72222965997565,14.487826013524286,0.7765818730031347,2313.6505237665974,17.11795703971778,0.8405087584137882,1262.6548664229067
train_normal_ (152).jpg,0_normal\train_normal_ (152).jpg,0_normal,633,532,3,118.56408794498094,82.57965708109136,65.28715746712753,20.650811162093742,0.8493740390884726,559.7566279442683,15.760528929988967,0.8186004111496925,1725.9470496937447,16.70075858074099,0.8549767508375513,1389.967042408549
train_normal_ (153).jpg,0_normal\train_normal_ (153).jpg,0_normal,633,532,3,155.8038936203067,96.25636959697825,73.26036358669185,21.878341654485403,0.8589618286843752,421.9356250024746,14.053366959353683,0.7814754902122529,2557.076169887594,15.172621207462353,0.813435609268863,1976.1424166656768
train_normal_ (154).jpg,0_normal\train_normal_ (154).jpg,0_normal,633,532,3,154.44162835999953,96.24458658494578,74.42198208792122,20.789998035931614,0.8281046971852689,542.1014354606897,14.066429625176974,0.7687062681345186,2549.396576947899,15.743259513302526,0.7790823603362861,1732.8238210059112
train_normal_ (155).jpg,0_normal\train_normal_ (155).jpg,0_normal,633,531,3,127.52589081972968,89.44522094590373,68.87842248224608,21.78255615923808,0.8416777704052968,431.34497688842083,15.091612544915646,0.753310013151195,2013.3491995489746,16.56769691972254,0.8497831312075433,1433.2127693334485
train_normal_ (156).jpg,0_normal\train_normal_ (156).jpg,0_normal,633,532,3,107.22250531542126,74.43765515684947,57.726900188860775,21.624239082724912,0.8541544072202587,447.3592818935174,15.980539466253475,0.7618962924180391,1640.6895586121702,18.215112488642045,0.8726916487940977,980.7743786797166
train_normal_ (157).jpg,0_normal\train_normal_ (157).jpg,0_normal,633,532,3,143.65743743244366,90.40017104372303,69.2465731865208,20.913369867761826,0.8341367123234208,526.9184117481698,14.5709094884151,0.7794541780943827,2269.80951391116,15.018737667228919,0.859566656044493,2047.4183632461882
train_normal_ (158).jpg,0_normal\train_normal_ (158).jpg,0_normal,633,532,3,135.94418807682715,98.60917400135408,74.02342051811995,20.609075493175645,0.8586891277084191,565.1618154786651,15.07827938831012,0.798584897066647,2019.5398260659547,17.989084037829784,0.8061245832153698,1033.170404288763
train_normal_ (159).jpg,0_normal\train_normal_ (159).jpg,0_normal,633,531,3,123.9136714833558,88.37204832754676,66.98152164535007,21.660788168560792,0.8533556309556718,443.6102210599493,15.521646144796023,0.7882672529941269,1823.5418988485367,17.770591047597247,0.8289919494263228,1086.4787989317404
train_normal_ (16).jpg,0_normal\train_normal_ (16).jpg,0_normal,633,531,3,112.21855094712352,77.31720233366951,58.355188428045686,20.540589256955958,0.8306023284781083,574.1447991756986,15.778143172538918,0.7848360905014685,1718.9610797237915,13.983105382649688,0.8127141277531464,2598.7818358160553
train_normal_ (160).jpg,0_normal\train_normal_ (160).jpg,0_normal,633,532,3,116.7985217783796,86.07046941999549,65.52370262148261,20.47811739954621,0.8374536721106038,582.4633730851616,15.594392392083943,0.7980049952426708,1793.251165037396,18.501371100526466,0.8506921963167308,918.2126059619824
train_normal_ (161).jpg,0_normal\train_normal_ (161).jpg,0_normal,633,531,3,143.48330224352395,103.98833462750244,77.73643576904882,21.396828684339905,0.8631959406722377,471.40859050605485,14.71913464954968,0.7899682317984309,2193.6477747729255,16.496453201024238,0.8695197542225328,1456.9177711730526
train_normal_ (162).jpg,0_normal\train_normal_ (162).jpg,0_normal,633,532,3,114.81705151504352,77.64243547256767,61.18190321776004,20.893895558714107,0.8513385688298563,529.2864853682389,15.754585288243206,0.7911135556933314,1728.3107531862831,18.147867425561486,0.8733531444322589,996.0786197325858
train_normal_ (163).jpg,0_normal\train_normal_ (163).jpg,0_normal,633,531,3,105.60126203800394,71.05130859834048,56.68730196981462,21.321804529285423,0.838264793365545,479.6228969752144,15.71639521332086,0.7110866280482862,1743.5758278963356,14.166764219343321,0.7865747002870737,2491.1732907298815
train_normal_ (164).jpg,0_normal\train_normal_ (164).jpg,0_normal,633,532,3,146.6689145850408,95.671973179394,72.70682927698392,21.56920845906224,0.8569947432222952,453.06395827641774,14.349119727625965,0.7952595653362359,2388.73728357228,15.2242485094086,0.8492083234844385,1952.7898537813728
train_normal_ (165).jpg,0_normal\train_normal_ (165).jpg,0_normal,633,531,3,156.17905052614668,100.37592190953907,75.53825236594938,22.068379315063936,0.8490819246003263,403.87077647170827,13.94525377144551,0.7742806210187967,2621.530915765955,14.969800141253797,0.6877341632383529,2070.6197245254466
train_normal_ (166).jpg,0_normal\train_normal_ (166).jpg,0_normal,633,531,3,124.77684359594554,86.17540007675761,66.06508331771406,21.02304514263352,0.8425089178259402,513.7784055241682,15.777049395460365,0.8090387058239051,1719.3940571358303,15.913502808455519,0.8614109759981912,1666.2113174839767
train_normal_ (167).jpg,0_normal\train_normal_ (167).jpg,0_normal,633,531,3,117.46128946843864,79.27494101861521,59.21670043406729,21.375399451946066,0.8367844179213161,473.74039265387967,15.600813877841077,0.7831751565538665,1790.6016200418696,13.780987072667969,0.835516432985759,2722.5862923195773
train_normal_ (168).jpg,0_normal\train_normal_ (168).jpg,0_normal,633,531,3,133.91425757832698,98.63887624470804,73.98683220130727,22.836335296104913,0.8620040967631339,338.41283895082057,15.162402143146075,0.7724570514629268,1980.7978071519453,17.559487462128715,0.8489281581467417,1140.5953971214904
train_normal_ (169).jpg,0_normal\train_normal_ (169).jpg,0_normal,633,531,3,122.82593276865909,87.61468569541508,67.41009094884909,21.69560118286411,0.8494803523186504,440.068459066076,15.186675850985802,0.7535338230827191,1969.7575589888224,17.295851570006146,0.8421732427184369,1211.979304203124
train_normal_ (17).jpg,0_normal\train_normal_ (17).jpg,0_normal,633,532,3,153.45358954257682,93.27420446851728,70.88309933601776,21.560760436998404,0.8603848326384267,453.9461291459296,14.169500741219165,0.7875492688625029,2489.6040783237713,14.26047516349805,0.8070652386300313,2437.9951903851256
train_normal_ (170).jpg,0_normal\train_normal_ (170).jpg,0_normal,633,532,3,138.73895639572865,98.14162182707956,73.47576583639193,20.554145892102163,0.8537918765368966,572.3553829280943,14.518484887151006,0.7744099301950641,2297.374901511282,16.456104810240287,0.8212963398882133,1470.516425344562
train_normal_ (171).jpg,0_normal\train_normal_ (171).jpg,0_normal,633,532,3,158.28480561593557,101.24805794106118,76.40710484742662,22.62607076510122,0.8520625974489497,355.2002676517518,13.898714746106064,0.7846577765975024,2649.774316320026,14.796217159322463,0.7249271522112927,2155.0564216623707
train_normal_ (172).jpg,0_normal\train_normal_ (172).jpg,0_normal,633,532,3,118.5002138046538,91.81578056515696,69.64884070365487,20.096402265059314,0.834613401644041,635.9751323411214,16.48663051940003,0.8088616888553922,1460.216692996314,19.320918305959434,0.881675401816825,760.306196969517
train_normal_ (173).jpg,0_normal\train_normal_ (173).jpg,0_normal,633,531,3,95.48789877515075,63.48833313995174,49.83596481050092,20.855786549223755,0.8283440033196778,533.9513709762994,16.036124762092616,0.7479522116580528,1619.8242062181603,13.005325033455602,0.7518716267945438,3254.976500665927
train_normal_ (174).jpg,0_normal\train_normal_ (174).jpg,0_normal,633,532,3,134.99932592143867,98.88350912827092,74.18497665965863,20.401870418430725,0.8599664294565389,592.7796950908075,14.994500922209468,0.7976388880030557,2058.876367458932,17.940888433572674,0.8029312022694015,1044.6998143066987
train_normal_ (175).jpg,0_normal\train_normal_ (175).jpg,0_normal,633,531,3,127.83540251634076,88.50440463758802,67.5930626586101,21.092406844845488,0.8448695520602143,505.6379668553873,15.684326425792767,0.8116062013387081,1756.4982372524344,15.977317187638489,0.867566081593904,1641.9073315423223
train_normal_ (176).jpg,0_normal\train_normal_ (176).jpg,0_normal,633,532,3,149.01374288802575,93.98400622409105,72.82947594103743,20.540484877312597,0.8215388978087774,574.1585985104942,14.340407333195202,0.7733119678074412,2393.5341463849195,16.2053581458392,0.805506851266248,1557.9178247752081
train_normal_ (177).jpg,0_normal\train_normal_ (177).jpg,0_normal,633,531,3,158.69620644823473,112.13210342642424,83.62803795039316,21.87263655506831,0.8764595276441265,422.49026398074517,13.931285491977029,0.8014711464243142,2629.976159520969,15.937175326875362,0.8106897099867508,1657.153842492183
train_normal_ (178).jpg,0_normal\train_normal_ (178).jpg,0_normal,633,532,3,144.966465333951,89.51744883535854,67.77598617396572,21.50018086166501,0.8588289890557005,460.3225757917701,14.583056707320573,0.7992616507590725,2263.4697258549218,14.283834902758084,0.8201508426392032,2424.9169576785566
train_normal_ (179).jpg,0_normal\train_normal_ (179).jpg,0_normal,633,531,3,93.0135396863648,67.31854410439036,48.046233075392045,19.78017248527666,0.8112478400367357,684.0110415929089,16.31113580178299,0.7687060051426585,1520.4312270607288,12.247288658839215,0.674048238659398,3875.7119764689314
train_normal_ (18).jpg,0_normal\train_normal_ (18).jpg,0_normal,633,531,3,145.13033026600382,97.53495297852274,74.79074921977967,21.220729467313642,0.8406094178440633,490.91625684645203,14.663926333955573,0.8045083300836292,2221.7118296972635,17.005912922377803,0.8455577847733251,1295.654084962945
train_normal_ (180).jpg,0_normal\train_normal_ (180).jpg,0_normal,633,532,3,119.64474575063252,79.22604200073644,62.55830928030978,21.027498692456422,0.8566632339438708,513.2518123903757,15.466175747971729,0.7878819438190549,1846.9825234492234,17.87292814904436,0.8705333790082491,1061.1763096524883
train_normal_ (181).jpg,0_normal\train_normal_ (181).jpg,0_normal,459,530,3,97.41432564640112,75.67820117564845,60.63189871336375,27.094013057328276,0.9428077403336856,126.96354941697155,18.264745392741894,0.8032177544871574,969.6295035694221,17.554177758579307,0.8507670819804607,1141.990746906729
train_normal_ (182).jpg,0_normal\train_normal_ (182).jpg,0_normal,633,532,3,120.62729691527396,77.98517918017794,59.60572640131134,21.366157143401775,0.8440750167473285,474.7496426690739,15.38158361972625,0.7658791409731356,1883.3108086171194,15.85197163228177,0.8504266181994267,1689.9863531261012
train_normal_ (183).jpg,0_normal\train_normal_ (183).jpg,0_normal,633,531,3,136.70566429551087,94.8866783885661,73.04648298390768,21.88276354301861,0.8479140309845646,421.50623829173645,14.51724613511155,0.7589254303123426,2298.0302825652116,16.7728807235667,0.8133398581751206,1367.0748337166256
train_normal_ (184).jpg,0_normal\train_normal_ (184).jpg,0_normal,633,531,3,93.725463595172,68.01735376632959,48.26655718293601,19.60752236820807,0.8100079825404454,711.7510623591165,16.2803695236914,0.7717198758419539,1531.2405042201813,12.473245453412103,0.7036171837424681,3679.220492696622
train_normal_ (185).jpg,0_normal\train_normal_ (185).jpg,0_normal,633,532,3,99.81904999465488,69.73087636151992,51.73823480502203,20.259218971601122,0.8181798013157399,612.5738645587112,15.837490505547096,0.7345930662883454,1695.6308533973163,12.765688322861926,0.7599672654080496,3439.6284193897063
